,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,0.03299999999999992,3.0,3.0,3.0,3.0,3.0,3.0,S1
4,1.033,0.875,0.1589999999999998,0.1589999999999998,4.0,4.0,4.0,S4
5,2.033,1.875,1.1589999999999998,1.1589999999999998,5.0,5.0,5.0,S4
6,3.033,2.875,2.159,2.159,0.5670000000000002,0.5670000000000002,6.0,S6
7,4.0329999999999995,0.843,3.159,3.159,1.5670000000000002,1.5670000000000002,0.9139999999999997,S0
8,5.0329999999999995,1.843,4.159,4.159,2.567,2.567,1.9139999999999997,S0
9,6.0329999999999995,2.843,5.159,5.159,3.567,3.567,0.6679999999999993,S0
10,7.0329999999999995,3.843,6.159,6.159,4.567,0.26900000000000013,1.6679999999999993,S0
11,8.033,4.843,7.159,7.159,5.567,1.2690000000000001,2.6679999999999993,S0
12,9.033,5.843,8.158999999999999,0.9429999999999996,6.567,2.269,3.6679999999999993,S0
13,10.033,6.843,9.158999999999999,1.9429999999999996,7.567,3.269,4.667999999999999,S0
14,11.033,7.843,10.158999999999999,2.9429999999999996,8.567,4.269,5.667999999999999,S0
15,12.033,8.843,11.158999999999999,3.9429999999999996,9.567,5.269,6.667999999999999,S0
16,13.033,0.2970000000000006,12.158999999999999,4.943,10.567,6.269,7.667999999999999,S0
17,14.033,1.2970000000000006,13.158999999999999,5.943,11.567,7.269,8.668,S0
18,15.033,2.2970000000000006,14.158999999999999,6.943,0.06599999999999895,8.269,0.43700000000000117,S0
19,16.033,3.2970000000000006,15.158999999999999,7.943,1.065999999999999,9.269,1.4370000000000012,S0
20,17.033,4.297000000000001,16.159,8.943,2.065999999999999,10.269,2.437000000000001,S0
21,18.033,5.297000000000001,17.159,9.943,3.065999999999999,11.269,3.437000000000001,S0
22,19.033,6.297000000000001,18.159,10.943,4.065999999999999,12.269,4.437000000000001,S0
23,20.033,7.297000000000001,19.159,11.943,0.9100000000000001,13.269,5.437000000000001,S0
24,21.033,8.297,20.159,12.943,1.9100000000000001,14.269,0.3500000000000014,S0
25,22.033,9.297,21.159,13.943,2.91,15.269,1.3500000000000014,S0
26,23.033,10.297,22.159,14.943,3.91,16.269,2.3500000000000014,S0
27,24.033,11.297,23.159,15.943,4.91,17.269,3.3500000000000014,S0
28,25.033,12.297,24.159,16.942999999999998,5.91,18.269,4.350000000000001,S0
29,26.033,13.297,25.159,17.942999999999998,6.91,19.269,5.350000000000001,S0
30,27.033,14.297,26.159,18.942999999999998,7.91,20.269,6.350000000000001,S0
31,28.033,15.297,27.159,19.942999999999998,8.91,21.269,7.350000000000001,S0
32,29.033,16.297,28.159,20.942999999999998,9.91,22.269,0.0030000000000001137,S0
