t,B0,B1,B2,B3,B4,B5,B6,B7
1,4,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0
3,5,0,0,0,0,0,1,0
4,5,0,0,0,1,0,1,0
5,5,0,0,0,1,0,0,1
6,5,0,0,0,1,0,0,1
7,5,0,0,0,1,0,0,1
8,4,0,0,0,0,0,0,1
9,5,0,0,0,0,0,0,2
10,5,0,0,1,0,0,0,2
11,5,0,0,0,1,0,0,2
12,5,0,0,0,1,0,0,2
13,4,1,0,0,1,0,0,2
14,5,0,0,0,1,0,0,3
15,5,0,0,0,1,0,0,3
16,5,0,0,0,1,0,0,3
17,4,1,0,0,1,0,0,3
18,5,1,0,0,0,0,0,4
19,5,0,0,0,0,0,0,4
20,4,1,0,0,0,0,0,4
21,5,1,0,0,0,0,0,4
22,5,1,0,0,0,1,0,4
23,5,1,0,0,0,1,0,4
24,4,2,0,0,0,1,0,4
25,5,2,0,0,0,1,0,4
26,5,2,0,0,0,1,0,4
27,4,3,0,0,0,1,0,4
28,5,3,0,0,0,0,1,4
29,5,3,0,0,0,1,1,4
30,5,3,0,0,0,1,1,4
31,4,3,0,0,0,0,2,4
32,5,3,0,0,0,0,2,4
33,4,4,0,0,0,0,3,4
34,5,3,0,0,0,0,2,5
35,5,3,0,0,0,0,2,5
36,5,3,0,0,0,0,1,6
37,5,2,0,0,0,0,1,6
38,5,2,0,0,0,0,1,6
39,5,2,0,0,0,0,1,6
40,5,2,0,0,0,0,2,6
41,5,1,1,0,0,0,1,7
42,4,2,0,0,0,0,1,7
43,5,2,0,0,0,0,1,7
44,5,1,1,0,0,0,1,7
45,5,1,1,0,0,0,0,8
46,4,2,1,0,0,0,1,8
47,5,2,0,0,0,0,1,8
48,4,3,0,0,0,0,1,8
49,5,3,0,0,1,0,1,8
50,4,4,0,0,1,0,1,8
51,5,4,0,0,1,0,0,9
52,5,4,0,0,1,0,0,9
53,4,5,0,0,0,0,0,9
54,5,5,0,0,0,0,0,9
55,5,5,0,0,0,1,0,10
56,5,5,0,0,0,1,0,10
57,4,5,0,0,0,1,0,10
58,5,5,0,0,0,1,0,10
59,5,4,1,0,0,1,0,10
60,4,5,1,0,0,2,0,10
61,5,5,0,0,0,2,0,10
62,5,5,0,0,0,2,0,10
63,4,5,1,0,0,2,0,10
64,5,5,0,1,0,2,0,10
65,5,5,0,0,0,2,0,10
66,5,5,0,0,0,2,0,10
67,5,5,0,1,0,1,0,10
68,5,5,0,1,0,2,0,10
69,4,5,0,1,0,2,0,10
70,5,5,0,1,0,2,0,11
71,5,5,0,0,0,2,0,11
72,4,5,0,1,0,2,0,11
73,5,5,0,0,1,2,0,11
74,5,5,0,0,1,2,0,11
75,5,5,0,1,1,2,0,11
76,5,5,0,0,1,2,0,11
77,4,5,0,0,1,2,0,11
78,5,5,0,0,1,2,0,11
79,5,5,0,0,2,1,0,12
80,5,5,0,0,1,2,0,12
81,5,4,1,0,1,2,0,12
82,5,4,0,0,1,2,0,13
83,5,3,1,0,1,2,0,13
84,5,3,0,1,1,1,0,13
85,5,3,0,0,2,1,0,13
86,5,3,0,1,1,2,0,14
87,5,2,0,1,1,2,0,14
88,4,3,0,1,1,2,0,14
89,5,3,0,0,1,3,0,14
90,5,2,0,1,1,3,0,14
91,4,3,0,1,1,3,0,14
92,5,2,1,0,2,3,0,14
93,5,2,1,0,2,3,0,14
94,5,2,0,1,1,4,0,14
95,4,3,0,0,2,3,0,14
96,5,2,1,0,1,4,0,14
97,5,2,0,1,1,4,0,15
98,4,3,0,1,1,4,0,15
99,5,3,0,1,1,4,0,15
100,5,3,0,1,1,5,0,15
101,5,2,0,1,1,5,0,15
102,5,2,0,1,1,4,0,15
103,5,2,0,0,2,4,0,15
104,4,3,0,1,2,4,0,15
105,5,2,0,0,3,3,0,16
106,5,2,0,0,3,3,0,16
107,4,3,0,1,2,4,0,16
108,5,3,0,0,3,4,0,16
109,4,3,0,0,2,4,0,17
110,5,3,0,0,3,4,0,17
111,5,3,0,0,3,4,0,17
112,5,2,1,0,3,3,1,17
113,5,2,0,0,3,3,0,18
114,4,3,0,0,3,3,0,18
115,5,3,0,0,3,3,0,18
116,5,2,1,0,4,2,0,19
117,5,2,0,0,4,2,0,19
118,4,3,0,0,4,1,0,20
119,5,2,1,0,5,1,0,20
120,5,2,1,0,5,1,0,20
121,5,2,0,0,5,0,0,21
122,4,3,0,0,5,0,0,21
123,5,3,0,0,5,0,0,22
124,4,3,1,0,5,0,0,22
125,5,3,1,0,4,0,0,22
126,5,3,1,0,4,0,0,22
127,4,4,1,0,4,0,0,23
128,5,3,2,0,3,0,0,23
129,5,3,2,0,3,0,0,23
130,5,2,3,0,4,0,0,23
131,5,2,3,0,3,1,0,23
132,5,2,2,0,3,1,0,24
133,5,2,2,0,3,1,0,24
134,5,1,3,0,3,1,0,24
135,4,2,2,1,3,1,0,24
136,5,2,2,0,4,1,0,24
137,5,2,2,0,4,1,0,24
138,4,2,3,0,4,1,0,24
139,5,2,3,0,3,1,0,24
140,5,2,3,0,3,1,0,24
141,5,2,3,0,3,0,1,24
142,4,3,3,0,2,1,1,24
143,5,2,4,0,2,1,1,24
144,4,3,4,0,3,1,1,24
145,5,3,3,0,2,1,2,24
146,5,2,4,0,2,1,2,24
147,4,3,4,0,2,2,1,25
148,5,3,4,0,2,2,1,25
149,5,3,4,0,2,1,1,26
150,5,3,4,0,2,1,1,26
151,5,3,4,0,2,1,1,26
152,5,3,3,0,2,0,1,27
153,5,3,3,0,1,1,1,27
154,4,4,3,0,1,1,1,27
155,5,4,2,1,0,1,1,28
156,5,4,2,1,0,1,1,28
157,5,4,2,0,1,0,1,29
158,4,4,3,0,1,0,1,29
159,5,4,3,0,1,0,1,30
160,5,4,3,0,1,0,1,30
161,5,4,3,0,0,0,1,30
162,5,4,3,0,0,0,1,30
163,5,4,2,0,1,0,1,30
164,5,4,2,0,0,1,1,30
165,5,4,2,0,0,1,1,30
166,5,4,1,0,0,1,2,30
167,4,4,2,0,0,1,2,30
168,5,4,2,0,0,1,2,30
169,5,4,2,0,0,2,2,30
170,5,3,3,0,0,1,2,31
171,5,3,3,0,0,1,2,31
172,5,3,3,0,0,0,3,31
173,4,4,2,0,0,0,3,31
174,5,4,2,0,0,0,3,32
175,5,4,2,0,0,0,3,32
176,4,5,1,0,1,0,3,32
177,5,5,1,0,1,0,3,32
178,5,5,1,0,0,0,3,32
179,5,5,1,0,0,0,2,33
180,5,5,1,0,0,0,3,33
181,5,5,1,0,0,0,3,33
182,4,5,1,1,0,0,2,34
183,5,5,1,1,0,0,2,34
184,5,5,1,0,0,0,2,34
185,5,4,1,1,0,0,3,34
186,4,5,1,1,0,0,3,34
187,5,5,1,1,0,0,2,35
188,5,5,0,1,0,0,2,35
189,5,5,0,1,0,0,3,35
190,5,5,0,1,0,0,3,35
