,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,0.28100000000000014,0.28100000000000014,0.5710000000000002,0.6509999999999998,3.0,3.0,3.0,S4
4,1.2810000000000001,1.2810000000000001,1.5710000000000002,1.6509999999999998,0.40700000000000003,0.40700000000000003,0.137,S3
5,2.281,2.281,2.571,2.651,1.407,1.407,1.137,S3
6,3.281,3.281,3.571,3.651,2.407,2.407,2.137,S3
7,4.281000000000001,4.281000000000001,4.571,4.651,0.5149999999999997,3.407,3.137,S3
8,5.281000000000001,5.281000000000001,5.571,0.6689999999999996,1.5149999999999997,4.407,4.1370000000000005,S2
9,6.281000000000001,6.281000000000001,6.571,1.6689999999999996,2.5149999999999997,5.407,5.1370000000000005,S2
10,7.281000000000001,7.281000000000001,7.571,2.6689999999999996,3.5149999999999997,6.407,6.1370000000000005,S2
11,8.281,8.281,8.571,3.6689999999999996,4.515,7.407,7.1370000000000005,S2
12,9.281,9.281,9.571,0.7859999999999996,5.515,0.25200000000000067,8.137,S2
13,10.281,10.281,10.571,1.7859999999999996,6.515,1.2520000000000007,9.137,S2
14,11.281,11.281,11.571,2.7859999999999996,7.515,2.2520000000000007,10.137,S2
15,12.281,12.281,12.571,3.7859999999999996,0.5380000000000003,3.2520000000000007,11.137,S2
16,13.281,13.281,13.571,4.786,1.5380000000000003,4.252000000000001,12.137,S2
17,14.281,14.281,14.571,5.786,2.5380000000000003,5.252000000000001,13.137,S2
18,15.281,15.281,15.571,6.786,3.5380000000000003,6.252000000000001,14.137,S2
19,16.281,16.281,16.571,0.027999999999998693,4.538,7.252000000000001,15.137,S2
20,17.281,17.281,17.571,1.0279999999999987,5.538,8.252,16.137,S2
21,18.281,18.281,18.571,2.0279999999999987,6.538,9.252,17.137,S2
22,19.281,19.281,19.571,3.0279999999999987,7.538,10.252,0.021000000000000796,S2
23,20.281,20.281,20.571,4.027999999999999,8.538,11.252,1.0210000000000008,S2
24,21.281,0.6110000000000007,21.571,5.027999999999999,9.538,12.252,2.021000000000001,S2
25,22.281,1.6110000000000007,22.571,6.027999999999999,10.538,13.252,3.021000000000001,S2
26,23.281,2.6110000000000007,23.571,7.027999999999999,11.538,14.252,4.021000000000001,S2
27,24.281,3.6110000000000007,24.571,8.027999999999999,0.902000000000001,15.252,5.021000000000001,S2
28,25.281,4.611000000000001,25.571,9.027999999999999,1.902000000000001,16.252000000000002,6.021000000000001,S2
29,26.281,5.611000000000001,26.571,10.027999999999999,2.902000000000001,17.252000000000002,7.021000000000001,S2
30,27.281,6.611000000000001,27.571,11.027999999999999,3.902000000000001,18.252000000000002,8.021,S2
