,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,0.7530000000000001,3.0,3.0,3.0,3.0,3.0,3.0,S1
4,1.7530000000000001,0.6659999999999999,4.0,4.0,4.0,4.0,4.0,S2
5,2.753,1.666,0.0860000000000003,0.0860000000000003,5.0,5.0,0.9619999999999997,S4
6,3.753,2.666,1.0860000000000003,1.0860000000000003,0.9729999999999999,0.9729999999999999,1.9619999999999997,S0
7,4.753,3.666,2.0860000000000003,2.0860000000000003,1.9729999999999999,1.9729999999999999,2.9619999999999997,S0
8,5.753,0.9850000000000003,3.0860000000000003,3.0860000000000003,2.973,2.973,3.9619999999999997,S0
9,6.753,1.9850000000000003,4.086,4.086,3.973,3.973,0.6050000000000004,S0
10,7.753,2.9850000000000003,5.086,5.086,4.973,4.973,1.6050000000000004,S0
11,8.753,3.9850000000000003,6.086,6.086,0.875,5.973,2.6050000000000004,S0
12,9.753,4.985,7.086,7.086,1.875,6.973,3.6050000000000004,S0
13,10.753,5.985,8.086,8.086,2.875,7.973,4.605,S0
14,11.753,6.985,9.086,9.086,0.7469999999999999,8.972999999999999,5.605,S0
15,12.753,7.985,10.086,10.086,1.7469999999999999,9.972999999999999,6.605,S0
16,13.753,8.985,11.086,11.086,2.747,10.972999999999999,0.36599999999999966,S0
17,14.753,9.985,12.086,12.086,3.747,11.972999999999999,1.3659999999999997,S0
18,15.753,10.985,0.5710000000000015,13.086,0.8590000000000018,12.972999999999999,2.3659999999999997,S0
19,16.753,11.985,1.5710000000000015,14.086,1.8590000000000018,13.972999999999999,3.3659999999999997,S0
20,17.753,12.985,2.5710000000000015,15.086,2.8590000000000018,14.972999999999999,4.366,S0
21,18.753,13.985,3.5710000000000015,16.086,3.8590000000000018,15.972999999999999,5.366,S0
22,19.753,14.985,4.5710000000000015,17.086,0.06500000000000128,16.973,0.43299999999999983,S0
23,20.753,15.985,0.8619999999999983,0.9359999999999999,1.0650000000000013,17.973,1.4329999999999998,S0
24,21.753,16.985,1.8619999999999983,1.936,2.0650000000000013,18.973,2.433,S0
25,22.753,17.985,2.8619999999999983,2.936,3.0650000000000013,19.973,3.433,S0
26,23.753,18.985,3.8619999999999983,3.936,4.065000000000001,20.973,4.433,S0
27,24.753,19.985,0.3619999999999983,4.936,5.065000000000001,21.973,0.2729999999999997,S0
28,25.753,20.985,1.3619999999999983,5.936,6.065000000000001,0.23699999999999832,1.2729999999999997,S0
29,26.753,21.985,2.3619999999999983,6.936,7.065000000000001,1.2369999999999983,2.2729999999999997,S0
30,27.753,22.985,3.3619999999999983,7.936,8.065000000000001,2.2369999999999983,3.2729999999999997,S0
