t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.243,4,1,job finish
2.707,0,1,job finish
2.707,0,2,job start
3.253,1,1,job finish
3.253,1,2,job start
3.647,3,1,job finish
3.647,4,2,job start
4.412,6,1,job finish
5.23,0,2,job finish
5.23,0,3,job start
5.406,2,1,job finish
5.406,3,2,job start
5.406,2,2,job start
7.589,2,2,job finish
7.673,1,2,job finish
7.673,2,3,job start
7.673,1,3,job start
8.873,4,2,job finish
8.946,3,2,job finish
8.946,4,3,job start
8.946,3,3,job start
9.628,0,3,job finish
9.628,0,4,job start
10.028,5,1,job finish
10.028,6,2,job start
10.028,5,2,job start
11.518,1,3,job finish
11.518,1,4,job start
11.886,3,3,job finish
12.886,2,3,job finish
12.886,3,4,job start
12.886,2,4,job start
12.941,4,3,job finish
12.941,4,4,job start
14.822,1,4,job finish
15.635,5,2,job finish
15.635,5,3,job start
15.79,0,4,job finish
15.79,1,5,job start
15.79,0,5,job start
15.996,6,2,job finish
15.996,6,3,job start
17.623,2,4,job finish
17.623,2,5,job start
18.354,6,3,job finish
18.502,1,5,job finish
19.031,0,5,job finish
19.031,1,6,job start
19.031,0,6,job start
19.674,2,5,job finish
19.674,2,6,job start
19.981,4,4,job finish
21.741,2,6,job finish
22.571,0,6,job finish
22.571,0,7,job start
22.618,3,4,job finish
22.618,4,5,job start
22.618,3,5,job start
23.159,1,6,job finish
23.159,2,7,job start
23.159,1,7,job start
23.789,5,3,job finish
23.789,6,4,job start
23.789,5,4,job start
26.092,5,4,job finish
26.092,5,5,job start
26.362,3,5,job finish
26.362,3,6,job start
26.59,2,7,job finish
26.793,4,5,job finish
26.793,4,6,job start
27.131,1,7,job finish
27.131,2,8,job start
27.262,0,7,job finish
27.262,1,8,job start
27.262,0,8,job start
28.536,6,4,job finish
28.536,6,5,job start
28.936,3,6,job finish
28.936,3,7,job start
30.297,4,6,job finish
30.297,4,7,job start
30.636,5,5,job finish
30.636,5,6,job start
31.949,3,7,job finish
31.949,3,8,job start
32.019,6,5,job finish
32.019,6,6,job start
32.103,0,8,job finish
32.103,0,9,job start
32.674,2,8,job finish
32.709,4,7,job finish
32.709,4,8,job start
32.816,1,8,job finish
32.816,2,9,job start
32.816,1,9,job start
34.795,6,6,job finish
34.96,3,8,job finish
34.96,3,9,job start
35.04,1,9,job finish
35.041,0,9,job finish
35.041,1,10,job start
35.041,0,10,job start
35.275,5,6,job finish
35.275,6,7,job start
35.275,5,7,job start
35.68,2,9,job finish
35.68,2,10,job start
36.478,4,8,job finish
36.478,4,9,job start
37.778,2,10,job finish
37.883,3,9,job finish
37.883,3,10,job start
38.252,6,7,job finish
38.255,1,10,job finish
38.255,2,11,job start
38.356,0,10,job finish
38.356,1,11,job start
38.356,0,11,job start
39.315,4,9,job finish
39.315,4,10,job start
39.583,5,7,job finish
39.583,6,8,job start
39.583,5,8,job start
41.577,4,10,job finish
41.668,1,11,job finish
41.96,3,10,job finish
41.96,4,11,job start
41.96,3,11,job start
42.362,5,8,job finish
42.362,5,9,job start
42.689,6,8,job finish
42.689,6,9,job start
43.027,2,11,job finish
43.027,2,12,job start
44.483,4,11,job finish
45.433,2,12,job finish
45.441,3,11,job finish
45.441,4,12,job start
45.441,3,12,job start
45.949,0,11,job finish
45.949,1,12,job start
45.949,0,12,job start
46.683,6,9,job finish
47.141,5,9,job finish
47.141,6,10,job start
47.141,5,10,job start
47.748,4,12,job finish
48.041,3,12,job finish
48.041,4,13,job start
48.041,3,13,job start
48.283,1,12,job finish
48.283,2,13,job start
49.869,0,12,job finish
49.869,1,13,job start
49.869,0,13,job start
50.387,4,13,job finish
50.988,3,13,job finish
50.988,4,14,job start
52.381,2,13,job finish
52.381,3,14,job start
52.547,0,13,job finish
52.547,0,14,job start
53.879,6,10,job finish
54.138,4,14,job finish
54.659,5,10,job finish
54.659,6,11,job start
54.659,5,11,job start
55.724,3,14,job finish
55.724,4,15,job start
56.248,1,13,job finish
56.248,2,14,job start
56.248,1,14,job start
56.792,0,14,job finish
56.792,0,15,job start
