t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.123,6,1,job finish
2.246,2,1,job finish
2.476,1,1,job finish
2.476,2,2,job start
2.935,4,1,job finish
5.061,2,2,job finish
5.198,3,1,job finish
5.198,4,2,job start
5.198,3,2,job start
5.534,0,1,job finish
5.534,1,2,job start
5.534,0,2,job start
5.955,5,1,job finish
5.955,6,2,job start
5.955,5,2,job start
7.802,0,2,job finish
7.802,0,3,job start
7.827,1,2,job finish
7.827,2,3,job start
7.827,1,3,job start
8.046,5,2,job finish
8.736,3,2,job finish
8.736,3,3,job start
9.035,4,2,job finish
9.035,5,3,job start
9.035,4,3,job start
9.677,6,2,job finish
9.677,6,3,job start
10.619,0,3,job finish
10.619,0,4,job start
10.789,3,3,job finish
11.71,4,3,job finish
11.71,4,4,job start
11.934,5,3,job finish
11.934,5,4,job start
12.302,6,3,job finish
12.302,6,4,job start
12.761,2,3,job finish
12.761,3,4,job start
14.745,1,3,job finish
14.745,2,4,job start
14.745,1,4,job start
15.27,6,4,job finish
16.166,4,4,job finish
16.766,2,4,job finish
16.787,1,4,job finish
16.787,2,5,job start
18.066,3,4,job finish
18.066,4,5,job start
18.066,3,5,job start
18.091,5,4,job finish
18.091,6,5,job start
18.091,5,5,job start
19.259,2,5,job finish
20.223,5,5,job finish
20.515,4,5,job finish
20.515,5,6,job start
21.212,6,5,job finish
21.212,6,6,job start
22.939,3,5,job finish
22.939,4,6,job start
22.939,3,6,job start
23.359,5,6,job finish
24.494,6,6,job finish
24.494,6,7,job start
25.189,4,6,job finish
25.189,5,7,job start
26.374,3,6,job finish
26.374,4,7,job start
26.504,0,4,job finish
26.504,1,5,job start
26.504,0,5,job start
27.241,5,7,job finish
27.375,6,7,job finish
27.375,6,8,job start
28.422,4,7,job finish
28.422,5,8,job start
28.782,1,5,job finish
28.782,2,6,job start
29.221,0,5,job finish
29.221,1,6,job start
29.221,0,6,job start
32.428,6,8,job finish
32.475,2,6,job finish
32.475,3,7,job start
33.369,5,8,job finish
33.369,6,9,job start
33.754,1,6,job finish
33.754,2,7,job start
34.245,0,6,job finish
34.245,1,7,job start
34.245,0,7,job start
36.38,1,7,job finish
36.599,0,7,job finish
36.599,1,8,job start
36.599,0,8,job start
37.036,3,7,job finish
37.036,4,8,job start
37.788,2,7,job finish
37.788,3,8,job start
37.788,2,8,job start
39.418,0,8,job finish
39.418,0,9,job start
39.643,4,8,job finish
39.643,5,9,job start
40.311,6,9,job finish
40.978,3,8,job finish
40.978,4,9,job start
42.199,5,9,job finish
42.199,6,10,job start
42.932,2,8,job finish
42.932,3,9,job start
42.963,0,9,job finish
42.963,0,10,job start
43.345,1,8,job finish
43.345,2,9,job start
43.345,1,9,job start
43.609,4,9,job finish
43.609,5,10,job start
44.742,6,10,job finish
46.226,5,10,job finish
46.226,6,11,job start
46.57,1,9,job finish
46.57,1,10,job start
47.556,0,10,job finish
47.556,0,11,job start
50.353,2,9,job finish
50.353,2,10,job start
50.385,6,11,job finish
50.597,3,9,job finish
50.597,4,10,job start
50.597,3,10,job start
51.971,1,10,job finish
51.971,1,11,job start
53.333,4,10,job finish
53.333,5,11,job start
53.753,0,11,job finish
53.753,0,12,job start
54.093,2,10,job finish
54.093,2,11,job start
55.02,1,11,job finish
55.02,1,12,job start
56.924,5,11,job finish
56.924,6,12,job start
57.2,3,10,job finish
57.2,4,11,job start
57.2,3,11,job start
57.55,2,11,job finish
57.55,2,12,job start
58.9,1,12,job finish
59.657,2,12,job finish
59.657,2,13,job start
60.406,6,12,job finish
60.426,3,11,job finish
60.426,3,12,job start
60.845,0,12,job finish
60.845,1,13,job start
60.845,0,13,job start
61.54,4,11,job finish
61.54,5,12,job start
61.54,4,12,job start
64.025,3,12,job finish
64.025,3,13,job start
64.593,1,13,job finish
64.986,4,12,job finish
64.986,4,13,job start
65.356,5,12,job finish
65.356,6,13,job start
65.356,5,13,job start
66.161,3,13,job finish
67.358,0,13,job finish
67.358,1,14,job start
67.358,0,14,job start
67.548,2,13,job finish
67.548,3,14,job start
