,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,S0
4,0.27300000000000013,0.27300000000000013,4.0,4.0,4.0,4.0,0.04899999999999993,S2
5,1.2730000000000001,1.2730000000000001,5.0,5.0,5.0,5.0,1.049,S2
6,2.273,2.273,6.0,6.0,6.0,6.0,2.049,S2
7,3.273,3.273,0.9950000000000001,0.9950000000000001,0.04999999999999982,0.04999999999999982,3.049,S0
8,4.273,4.273,1.995,1.995,1.0499999999999998,1.0499999999999998,4.0489999999999995,S0
9,5.273,0.20899999999999963,2.995,2.995,2.05,2.05,5.0489999999999995,S0
10,6.273,1.2089999999999996,3.995,3.995,3.05,3.05,6.0489999999999995,S0
11,7.273,2.2089999999999996,4.995,4.995,4.05,4.05,0.24600000000000044,S0
12,8.273,3.2089999999999996,5.995,5.995,5.05,0.6519999999999992,1.2460000000000004,S0
13,9.273,4.209,6.995,6.995,6.05,1.6519999999999992,2.2460000000000004,S0
14,10.273,5.209,7.995,0.6780000000000008,7.05,2.6519999999999992,3.2460000000000004,S0
15,11.273,0.21199999999999974,8.995000000000001,1.6780000000000008,8.05,3.6519999999999992,4.246,S0
16,12.273,1.2119999999999997,9.995000000000001,2.678000000000001,9.05,4.651999999999999,5.246,S0
17,13.273,2.2119999999999997,10.995000000000001,3.678000000000001,0.8339999999999996,5.651999999999999,6.246,S0
18,14.273,3.2119999999999997,0.9549999999999983,4.678000000000001,1.8339999999999996,6.651999999999999,7.246,S0
19,15.273,4.212,1.9549999999999983,5.678000000000001,2.8339999999999996,7.651999999999999,0.657,S0
20,16.273,5.212,2.9549999999999983,6.678000000000001,3.8339999999999996,8.652,1.657,S0
21,17.273,6.212,3.9549999999999983,0.4140000000000015,4.834,9.652,2.657,S0
22,18.273,7.212,4.954999999999998,1.4140000000000015,5.834,10.652,3.657,S0
23,19.273,8.212,5.954999999999998,2.4140000000000015,6.834,11.652,4.657,S0
24,20.273,9.212,6.954999999999998,3.4140000000000015,7.834,12.652,5.657,S0
25,21.273,10.212,7.954999999999998,4.4140000000000015,8.834,13.652,6.657,S0
26,22.273,0.3930000000000007,8.954999999999998,5.4140000000000015,9.834,14.652,7.657,S0
27,23.273,1.3930000000000007,9.954999999999998,6.4140000000000015,10.834,15.652,8.657,S0
28,24.273,2.3930000000000007,10.954999999999998,7.4140000000000015,11.834,16.652,0.28500000000000014,S0
29,25.273,3.3930000000000007,11.954999999999998,8.414000000000001,12.834,17.652,1.2850000000000001,S0
30,26.273,4.393000000000001,0.9520000000000017,9.414000000000001,0.8939999999999984,18.652,2.285,S0
