,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,0.7109999999999999,3.0,3.0,3.0,3.0,3.0,0.3599999999999999,S1
4,1.7109999999999999,0.2919999999999998,0.2919999999999998,4.0,4.0,4.0,1.3599999999999999,S3
5,2.711,1.2919999999999998,1.2919999999999998,0.4800000000000004,5.0,5.0,2.36,S4
6,3.711,2.292,2.292,1.4800000000000004,0.3680000000000003,0.3680000000000003,3.36,S0
7,4.711,3.292,3.292,2.4800000000000004,1.3680000000000003,1.3680000000000003,4.359999999999999,S0
8,5.711,4.292,4.292,3.4800000000000004,2.3680000000000003,2.3680000000000003,5.359999999999999,S0
9,6.711,5.292,5.292,4.48,3.3680000000000003,3.3680000000000003,6.359999999999999,S0
10,7.711,6.292,0.6069999999999993,5.48,4.368,4.368,7.359999999999999,S0
11,8.711,7.292,1.6069999999999993,6.48,5.368,5.368,8.36,S0
12,9.711,8.292,2.6069999999999993,7.48,6.368,6.368,0.33699999999999974,S0
13,10.711,9.292,3.6069999999999993,8.48,7.368,7.368,1.3369999999999997,S0
14,11.711,10.292,4.606999999999999,9.48,8.368,8.368,2.3369999999999997,S0
15,12.711,11.292,0.09299999999999997,10.48,9.368,9.368,3.3369999999999997,S0
16,13.711,12.292,1.093,11.48,10.368,10.368,4.337,S0
17,14.711,13.292,2.093,12.48,11.368,11.368,5.337,S0
18,15.711,14.292,0.0019999999999988916,13.48,12.368,12.368,0.6649999999999991,S0
19,16.711,15.292,1.001999999999999,14.48,13.368,13.368,1.6649999999999991,S0
20,17.711,16.292,2.001999999999999,15.48,14.368,14.368,2.664999999999999,S0
21,18.711,17.292,3.001999999999999,16.48,15.368,15.368,0.6030000000000015,S0
22,19.711,18.292,4.001999999999999,17.48,16.368000000000002,16.368000000000002,1.6030000000000015,S0
23,20.711,19.292,5.001999999999999,18.48,17.368000000000002,17.368000000000002,2.6030000000000015,S0
24,21.711,20.292,6.001999999999999,19.48,18.368000000000002,18.368000000000002,3.6030000000000015,S0
25,22.711,21.292,0.7630000000000017,20.48,19.368000000000002,19.368000000000002,4.6030000000000015,S0
26,23.711,22.292,1.7630000000000017,21.48,20.368000000000002,20.368000000000002,0.5139999999999993,S0
27,24.711,23.292,2.7630000000000017,22.48,21.368000000000002,21.368000000000002,1.5139999999999993,S0
28,25.711,24.292,3.7630000000000017,0.25900000000000034,22.368000000000002,22.368000000000002,2.5139999999999993,S0
29,26.711,25.292,4.763000000000002,1.2590000000000003,23.368000000000002,23.368000000000002,3.5139999999999993,S0
30,27.711,26.292,0.5429999999999993,2.2590000000000003,24.368000000000002,24.368000000000002,4.513999999999999,S0
