t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.378,6,1,job finish
2.403,1,1,job finish
2.427,4,1,job finish
3.026,3,1,job finish
3.026,4,2,job start
3.213,0,1,job finish
3.213,1,2,job start
3.213,0,2,job start
4.439,5,1,job finish
4.439,6,2,job start
4.439,5,2,job start
5.404,4,2,job finish
6.498,0,2,job finish
6.498,0,3,job start
6.878,1,2,job finish
6.878,1,3,job start
7.109,2,1,job finish
7.109,3,2,job start
7.109,2,2,job start
7.508,5,2,job finish
7.508,5,3,job start
7.871,6,2,job finish
7.871,6,3,job start
9.582,0,3,job finish
9.582,0,4,job start
9.928,6,3,job finish
9.96,2,2,job finish
9.96,2,3,job start
10.481,3,2,job finish
10.481,4,3,job start
10.481,3,3,job start
10.662,5,3,job finish
10.662,6,4,job start
13.214,0,4,job finish
13.214,0,5,job start
13.865,1,3,job finish
13.865,1,4,job start
13.908,4,3,job finish
13.908,5,4,job start
13.976,2,3,job finish
13.976,2,4,job start
14.366,3,3,job finish
14.366,4,4,job start
14.366,3,4,job start
15.031,6,4,job finish
17.035,2,4,job finish
17.058,0,5,job finish
17.058,0,6,job start
18.091,3,4,job finish
18.091,3,5,job start
19.93,0,6,job finish
19.93,0,7,job start
20.332,5,4,job finish
20.332,6,5,job start
20.497,3,5,job finish
21.019,1,4,job finish
21.019,2,5,job start
21.019,1,5,job start
22.07,0,7,job finish
22.07,0,8,job start
22.529,4,4,job finish
22.529,5,5,job start
22.529,4,5,job start
23.357,2,5,job finish
23.357,3,6,job start
23.727,6,5,job finish
26.162,1,5,job finish
26.162,2,6,job start
26.162,1,6,job start
26.703,4,5,job finish
26.703,4,6,job start
27.145,3,6,job finish
27.475,0,8,job finish
27.475,0,9,job start
28.96,4,6,job finish
28.96,4,7,job start
29.343,1,6,job finish
29.343,1,7,job start
30.69,2,6,job finish
30.69,3,7,job start
30.69,2,7,job start
30.851,5,5,job finish
30.851,6,6,job start
30.851,5,6,job start
32.706,1,7,job finish
32.706,1,8,job start
34.01,4,7,job finish
34.165,2,7,job finish
34.165,2,8,job start
34.656,0,9,job finish
34.656,0,10,job start
35.261,5,6,job finish
35.261,5,7,job start
36.368,3,7,job finish
36.368,4,8,job start
36.368,3,8,job start
36.816,6,6,job finish
36.816,6,7,job start
37.013,0,10,job finish
37.013,0,11,job start
37.054,2,8,job finish
37.417,1,8,job finish
37.417,2,9,job start
37.417,1,9,job start
38.604,4,8,job finish
39.101,6,7,job finish
39.117,5,7,job finish
39.117,6,8,job start
39.117,5,8,job start
40.702,3,8,job finish
40.702,4,9,job start
40.702,3,9,job start
41.447,6,8,job finish
41.661,0,11,job finish
41.661,0,12,job start
41.821,1,9,job finish
41.821,1,10,job start
42.442,2,9,job finish
42.442,2,10,job start
43.928,3,9,job finish
43.928,3,10,job start
44.42,5,8,job finish
44.42,6,9,job start
44.42,5,9,job start
44.813,4,9,job finish
44.813,4,10,job start
46.078,2,10,job finish
47.125,6,9,job finish
47.836,0,12,job finish
47.836,0,13,job start
48.082,3,10,job finish
48.082,3,11,job start
48.617,1,10,job finish
48.617,2,11,job start
48.617,1,11,job start
49.174,4,10,job finish
49.174,4,11,job start
49.987,0,13,job finish
49.987,0,14,job start
50.803,5,9,job finish
50.803,6,10,job start
50.803,5,10,job start
51.623,3,11,job finish
51.882,2,11,job finish
51.882,3,12,job start
53.325,5,10,job finish
53.325,5,11,job start
53.447,6,10,job finish
53.447,6,11,job start
55.164,1,11,job finish
55.164,2,12,job start
55.164,1,12,job start
55.211,0,14,job finish
55.211,0,15,job start
57.537,3,12,job finish
57.764,2,12,job finish
57.764,3,13,job start
57.809,6,11,job finish
58.05,5,11,job finish
58.05,6,12,job start
58.414,0,15,job finish
58.414,0,16,job start
60.606,4,11,job finish
60.606,5,12,job start
60.606,4,12,job start
61.21,6,12,job finish
61.782,3,13,job finish
62.743,0,16,job finish
62.743,0,17,job start
63.55,1,12,job finish
63.55,2,13,job start
63.55,1,13,job start
63.922,5,12,job finish
63.922,6,13,job start
