t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.07,4,1,job finish
2.228,2,1,job finish
2.233,6,1,job finish
2.377,1,1,job finish
2.377,2,2,job start
2.422,3,1,job finish
2.422,4,2,job start
2.422,3,2,job start
4.817,0,1,job finish
4.817,1,2,job start
4.817,0,2,job start
5.177,4,2,job finish
6.12,2,2,job finish
7.14,0,2,job finish
7.14,0,3,job start
7.331,1,2,job finish
7.331,2,3,job start
7.331,1,3,job start
8.201,3,2,job finish
8.201,4,3,job start
8.201,3,3,job start
9.042,5,1,job finish
9.042,6,2,job start
9.042,5,2,job start
10.483,1,3,job finish
11.001,2,3,job finish
11.001,2,4,job start
11.585,3,3,job finish
11.585,3,4,job start
12.112,6,2,job finish
13.1,4,3,job finish
13.1,4,4,job start
13.399,0,3,job finish
13.399,1,4,job start
13.399,0,4,job start
14.079,5,2,job finish
14.079,6,3,job start
14.079,5,3,job start
14.854,3,4,job finish
16.847,4,4,job finish
16.847,4,5,job start
17.317,1,4,job finish
17.566,5,3,job finish
17.566,5,4,job start
17.841,2,4,job finish
17.841,3,5,job start
17.841,2,5,job start
18.086,6,3,job finish
18.086,6,4,job start
20.309,5,4,job finish
20.309,5,5,job start
22.375,5,5,job finish
24.121,6,4,job finish
24.121,6,5,job start
24.553,0,4,job finish
24.553,1,5,job start
24.553,0,5,job start
25.715,4,5,job finish
25.715,5,6,job start
26.515,3,5,job finish
26.515,4,6,job start
26.948,2,5,job finish
26.948,3,6,job start
27.539,0,5,job finish
27.539,0,6,job start
28.24,6,5,job finish
28.24,6,6,job start
28.837,4,6,job finish
28.865,5,6,job finish
28.865,5,7,job start
29.931,3,6,job finish
29.931,4,7,job start
30.426,0,6,job finish
30.426,0,7,job start
30.716,1,5,job finish
30.716,2,6,job start
30.716,1,6,job start
31.412,5,7,job finish
32.93,0,7,job finish
32.93,0,8,job start
33.962,6,6,job finish
33.962,6,7,job start
34.684,2,6,job finish
34.684,3,7,job start
35.276,4,7,job finish
35.276,5,8,job start
35.89,0,8,job finish
35.89,0,9,job start
37.663,5,8,job finish
38.069,3,7,job finish
38.069,4,8,job start
38.607,0,9,job finish
38.607,0,10,job start
39.594,1,6,job finish
39.594,2,7,job start
39.594,1,7,job start
42.041,2,7,job finish
42.041,3,8,job start
42.647,6,7,job finish
42.647,6,8,job start
42.708,1,7,job finish
42.708,2,8,job start
42.708,1,8,job start
42.84,0,10,job finish
42.84,0,11,job start
44.488,4,8,job finish
44.488,5,9,job start
45.244,3,8,job finish
45.244,4,9,job start
45.5,6,8,job finish
45.5,6,9,job start
46.009,2,8,job finish
46.009,3,9,job start
46.746,1,8,job finish
46.746,2,9,job start
46.746,1,9,job start
46.966,0,11,job finish
46.966,0,12,job start
48.549,4,9,job finish
48.644,5,9,job finish
48.644,5,10,job start
50.705,5,10,job finish
50.757,2,9,job finish
50.767,6,9,job finish
50.767,6,10,job start
51.217,1,9,job finish
51.217,2,10,job start
51.217,1,10,job start
51.28,3,9,job finish
51.28,4,10,job start
51.28,3,10,job start
53.411,3,10,job finish
53.501,2,10,job finish
53.501,3,11,job start
53.533,4,10,job finish
53.533,5,11,job start
53.533,4,11,job start
54.839,6,10,job finish
54.839,6,11,job start
54.97,1,10,job finish
54.97,2,11,job start
54.97,1,11,job start
55.05,0,12,job finish
55.05,0,13,job start
56.292,5,11,job finish
56.78,4,11,job finish
56.78,5,12,job start
57.194,3,11,job finish
57.194,4,12,job start
57.615,6,11,job finish
57.615,6,12,job start
58.64,0,13,job finish
58.64,0,14,job start
58.698,1,11,job finish
58.698,1,12,job start
59.971,6,12,job finish
59.991,5,12,job finish
59.991,6,13,job start
60.082,2,11,job finish
60.082,3,12,job start
60.082,2,12,job start
61.444,1,12,job finish
61.444,1,13,job start
62.336,2,12,job finish
62.336,2,13,job start
62.417,3,12,job finish
62.417,3,13,job start
62.686,6,13,job finish
62.951,0,14,job finish
62.951,0,15,job start
63.725,4,12,job finish
63.725,5,13,job start
63.725,4,13,job start
64.818,1,13,job finish
64.818,1,14,job start
