t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.261,3,1,job finish
2.299,2,1,job finish
2.299,3,2,job start
2.83,6,1,job finish
2.892,0,1,job finish
2.892,0,2,job start
4.35,1,1,job finish
4.35,2,2,job start
4.35,1,2,job start
4.489,4,1,job finish
4.489,4,2,job start
4.964,5,1,job finish
4.964,6,2,job start
4.964,5,2,job start
5.809,3,2,job finish
6.814,0,2,job finish
6.814,0,3,job start
6.926,4,2,job finish
6.926,4,3,job start
7.485,1,2,job finish
7.485,1,3,job start
8.116,5,2,job finish
8.116,5,3,job start
8.18,6,2,job finish
8.18,6,3,job start
9.114,0,3,job finish
9.114,0,4,job start
9.584,4,3,job finish
10.212,1,3,job finish
10.212,1,4,job start
10.358,2,2,job finish
10.358,3,3,job start
10.358,2,3,job start
10.862,6,3,job finish
12.571,3,3,job finish
12.571,4,4,job start
12.652,1,4,job finish
13.712,2,3,job finish
13.712,3,4,job start
13.712,2,4,job start
14.351,5,3,job finish
14.351,6,4,job start
14.351,5,4,job start
16.489,0,4,job finish
16.489,1,5,job start
16.489,0,5,job start
16.635,4,4,job finish
17.919,6,4,job finish
18.448,3,4,job finish
18.448,4,5,job start
19.093,5,4,job finish
19.093,6,5,job start
19.093,5,5,job start
19.447,2,4,job finish
19.447,3,5,job start
19.447,2,5,job start
19.672,1,5,job finish
21.14,4,5,job finish
21.471,0,5,job finish
21.471,1,6,job start
21.471,0,6,job start
21.835,2,5,job finish
21.835,2,6,job start
22.369,5,5,job finish
22.369,5,6,job start
22.468,6,5,job finish
22.468,6,6,job start
24.468,3,5,job finish
24.468,4,6,job start
24.468,3,6,job start
24.579,2,6,job finish
24.903,0,6,job finish
24.903,0,7,job start
24.903,5,6,job finish
25.758,6,6,job finish
25.758,6,7,job start
26.048,1,6,job finish
26.048,2,7,job start
26.048,1,7,job start
26.494,4,6,job finish
26.494,5,7,job start
27.049,0,7,job finish
27.049,0,8,job start
27.926,3,6,job finish
27.926,4,7,job start
27.926,3,7,job start
28.591,1,7,job finish
28.591,1,8,job start
29.46,2,7,job finish
29.46,2,8,job start
29.797,6,7,job finish
30.014,3,7,job finish
30.014,3,8,job start
30.035,4,7,job finish
30.035,4,8,job start
30.157,0,8,job finish
30.157,0,9,job start
31.605,1,8,job finish
31.605,1,9,job start
31.696,5,7,job finish
31.696,6,8,job start
31.696,5,8,job start
32.319,0,9,job finish
32.319,0,10,job start
32.951,2,8,job finish
32.951,2,9,job start
34.08,1,9,job finish
34.08,1,10,job start
34.103,4,8,job finish
35.126,3,8,job finish
35.126,4,9,job start
35.126,3,9,job start
35.328,0,10,job finish
35.328,0,11,job start
35.424,6,8,job finish
37.506,4,9,job finish
37.557,3,9,job finish
37.557,4,10,job start
37.994,5,8,job finish
37.994,6,9,job start
37.994,5,9,job start
39.046,1,10,job finish
39.046,1,11,job start
39.853,0,11,job finish
39.853,0,12,job start
41.135,1,11,job finish
41.135,1,12,job start
41.182,2,9,job finish
41.182,3,10,job start
41.182,2,10,job start
42.073,6,9,job finish
42.506,4,10,job finish
43.396,3,10,job finish
43.396,4,11,job start
43.423,1,12,job finish
43.643,2,10,job finish
43.643,3,11,job start
43.643,2,11,job start
44.284,5,9,job finish
44.284,6,10,job start
44.284,5,10,job start
45.517,4,11,job finish
45.792,0,12,job finish
45.792,1,13,job start
45.792,0,13,job start
45.877,3,11,job finish
45.877,4,12,job start
47.013,5,10,job finish
47.013,5,11,job start
47.732,2,11,job finish
47.732,3,12,job start
47.732,2,12,job start
49.095,0,13,job finish
49.095,0,14,job start
49.642,5,11,job finish
49.642,5,12,job start
50.034,3,12,job finish
50.971,6,10,job finish
50.971,6,11,job start
51.9,2,12,job finish
51.9,3,13,job start
51.9,2,13,job start
51.905,5,12,job finish
52.593,1,13,job finish
52.593,1,14,job start
52.965,0,14,job finish
52.965,0,15,job start
53.384,4,12,job finish
53.384,5,13,job start
53.384,4,13,job start
53.946,3,13,job finish
54.399,2,13,job finish
54.399,3,14,job start
54.399,2,14,job start
54.896,6,11,job finish
