t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.114,3,1,job finish
2.219,0,1,job finish
2.219,0,2,job start
2.399,2,1,job finish
2.399,3,2,job start
3.007,6,1,job finish
3.486,5,1,job finish
3.486,6,2,job start
4.206,1,1,job finish
4.206,2,2,job start
4.206,1,2,job start
5.479,4,1,job finish
5.479,5,2,job start
5.479,4,2,job start
6.282,2,2,job finish
6.764,1,2,job finish
6.764,2,3,job start
7.327,0,2,job finish
7.327,1,3,job start
7.327,0,3,job start
7.603,5,2,job finish
8.023,6,2,job finish
8.023,6,3,job start
9.4,0,3,job finish
9.4,0,4,job start
10.289,4,2,job finish
10.289,5,3,job start
10.972,3,2,job finish
10.972,4,3,job start
10.972,3,3,job start
11.001,2,3,job finish
11.435,0,4,job finish
11.435,0,5,job start
12.523,6,3,job finish
13.411,3,3,job finish
13.411,3,4,job start
13.916,1,3,job finish
13.916,2,4,job start
13.916,1,4,job start
14.111,0,5,job finish
14.111,0,6,job start
14.335,4,3,job finish
14.335,4,4,job start
15.549,5,3,job finish
15.549,6,4,job start
15.549,5,4,job start
16.35,2,4,job finish
16.362,1,4,job finish
16.362,2,5,job start
16.362,1,5,job start
16.984,4,4,job finish
17.156,0,6,job finish
17.156,0,7,job start
17.997,3,4,job finish
17.997,4,5,job start
17.997,3,5,job start
18.397,1,5,job finish
18.397,1,6,job start
18.406,2,5,job finish
18.406,2,6,job start
18.622,6,4,job finish
19.69,5,4,job finish
19.69,6,5,job start
19.69,5,5,job start
20.207,3,5,job finish
20.207,3,6,job start
20.338,0,7,job finish
20.338,0,8,job start
20.617,2,6,job finish
21.773,6,5,job finish
22.766,5,5,job finish
22.766,6,6,job start
23.048,1,6,job finish
23.048,2,7,job start
23.048,1,7,job start
23.626,3,6,job finish
23.626,3,7,job start
24.043,0,8,job finish
24.043,0,9,job start
24.267,4,5,job finish
24.267,5,6,job start
24.267,4,6,job start
25.337,2,7,job finish
25.931,6,6,job finish
26.796,5,6,job finish
26.796,6,7,job start
27.091,0,9,job finish
27.091,0,10,job start
27.101,4,6,job finish
27.101,5,7,job start
27.101,4,7,job start
27.577,1,7,job finish
27.577,2,8,job start
27.577,1,8,job start
29.2,3,7,job finish
29.2,3,8,job start
30.234,4,7,job finish
30.234,4,8,job start
30.83,0,10,job finish
30.83,0,11,job start
31.238,6,7,job finish
31.436,5,7,job finish
31.436,6,8,job start
31.436,5,8,job start
33.006,4,8,job finish
33.684,6,8,job finish
33.755,2,8,job finish
34.28,3,8,job finish
34.28,4,9,job start
34.28,3,9,job start
34.304,0,11,job finish
34.304,0,12,job start
35.093,5,8,job finish
35.093,6,9,job start
35.093,5,9,job start
35.55,1,8,job finish
35.55,2,9,job start
35.55,1,9,job start
36.372,3,9,job finish
36.556,4,9,job finish
36.556,4,10,job start
37.558,1,9,job finish
37.558,1,10,job start
38.368,2,9,job finish
38.368,3,10,job start
38.368,2,10,job start
38.687,6,9,job finish
39.132,4,10,job finish
39.389,5,9,job finish
39.389,6,10,job start
39.389,5,10,job start
40.744,2,10,job finish
40.982,3,10,job finish
40.982,4,11,job start
40.982,3,11,job start
41.171,1,10,job finish
41.171,2,11,job start
41.171,1,11,job start
41.967,5,10,job finish
41.967,5,11,job start
43.406,4,11,job finish
43.647,0,12,job finish
43.647,0,13,job start
43.885,1,11,job finish
43.885,1,12,job start
43.904,3,11,job finish
43.904,4,12,job start
44.941,5,11,job finish
44.941,5,12,job start
47.004,2,11,job finish
47.004,3,12,job start
47.004,2,12,job start
47.056,6,10,job finish
47.056,6,11,job start
48.074,1,12,job finish
48.074,1,13,job start
48.194,5,12,job finish
48.516,0,13,job finish
48.516,0,14,job start
48.864,4,12,job finish
48.864,5,13,job start
49.662,2,12,job finish
49.662,2,13,job start
50.087,3,12,job finish
50.087,4,13,job start
50.087,3,13,job start
50.123,6,11,job finish
50.123,6,12,job start
50.675,1,13,job finish
50.675,1,14,job start
51.145,0,14,job finish
51.145,0,15,job start
52.194,3,13,job finish
52.956,6,12,job finish
52.956,6,13,job start
