t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.364,0,1,job finish
2.364,0,2,job start
2.508,4,1,job finish
3.007,5,1,job finish
3.007,5,2,job start
3.553,3,1,job finish
3.553,4,2,job start
4.78,1,1,job finish
4.78,1,2,job start
4.819,0,2,job finish
4.819,0,3,job start
4.935,6,1,job finish
4.935,6,2,job start
6.167,5,2,job finish
6.254,4,2,job finish
6.254,5,3,job start
7.104,0,3,job finish
7.104,0,4,job start
7.387,6,2,job finish
7.387,6,3,job start
7.979,1,2,job finish
7.979,1,3,job start
9.016,2,1,job finish
9.016,3,2,job start
9.016,2,2,job start
9.024,5,3,job finish
9.6,6,3,job finish
9.6,6,4,job start
10.199,0,4,job finish
10.199,0,5,job start
11.002,1,3,job finish
11.002,1,4,job start
11.982,6,4,job finish
12.444,2,2,job finish
12.444,2,3,job start
13.045,3,2,job finish
13.045,4,3,job start
13.045,3,3,job start
13.118,0,5,job finish
13.118,0,6,job start
14.51,1,4,job finish
14.51,1,5,job start
15.456,2,3,job finish
15.456,2,4,job start
15.7,3,3,job finish
15.7,3,4,job start
16.28,4,3,job finish
16.28,5,4,job start
16.28,4,4,job start
17.121,1,5,job finish
17.121,1,6,job start
18.136,3,4,job finish
18.807,2,4,job finish
18.807,3,5,job start
18.807,2,5,job start
18.856,4,4,job finish
18.856,4,5,job start
20.247,1,6,job finish
21.24,5,4,job finish
21.24,6,5,job start
21.24,5,5,job start
21.642,2,5,job finish
21.642,2,6,job start
22.676,3,5,job finish
22.676,3,6,job start
22.757,0,6,job finish
22.757,1,7,job start
22.757,0,7,job start
22.907,4,5,job finish
22.907,4,6,job start
23.547,6,5,job finish
24.691,2,6,job finish
24.691,2,7,job start
24.739,5,5,job finish
24.739,6,6,job start
24.739,5,6,job start
25.888,1,7,job finish
27.72,3,6,job finish
27.72,3,7,job start
27.934,5,6,job finish
28.517,4,6,job finish
28.517,5,7,job start
28.517,4,7,job start
28.775,0,7,job finish
28.775,1,8,job start
28.775,0,8,job start
29.521,6,6,job finish
29.521,6,7,job start
29.754,3,7,job finish
30.601,4,7,job finish
30.601,4,8,job start
30.841,2,7,job finish
30.841,3,8,job start
30.841,2,8,job start
31.549,6,7,job finish
32.215,0,8,job finish
32.215,0,9,job start
32.572,5,7,job finish
32.572,6,8,job start
32.572,5,8,job start
32.963,4,8,job finish
33.088,2,8,job finish
34.694,1,8,job finish
34.694,2,9,job start
34.694,1,9,job start
35.028,5,8,job finish
35.028,5,9,job start
35.226,6,8,job finish
35.226,6,9,job start
36.967,1,9,job finish
37.15,0,9,job finish
37.15,1,10,job start
37.15,0,10,job start
37.32,5,9,job finish
37.479,3,8,job finish
37.479,4,9,job start
37.479,3,9,job start
38.269,2,9,job finish
38.269,2,10,job start
39.252,0,10,job finish
39.252,0,11,job start
39.638,1,10,job finish
39.638,1,11,job start
40.394,6,9,job finish
40.394,6,10,job start
40.923,2,10,job finish
40.923,2,11,job start
41.935,0,11,job finish
41.935,0,12,job start
42.986,1,11,job finish
42.986,1,12,job start
43.269,2,11,job finish
43.269,2,12,job start
43.733,6,10,job finish
44.544,4,9,job finish
44.544,5,10,job start
44.814,0,12,job finish
44.814,0,13,job start
45.045,3,9,job finish
45.045,4,10,job start
45.045,3,10,job start
45.534,1,12,job finish
45.534,1,13,job start
47.155,3,10,job finish
47.155,3,11,job start
47.161,2,12,job finish
47.161,2,13,job start
48.346,0,13,job finish
48.346,0,14,job start
48.442,4,10,job finish
48.442,4,11,job start
48.725,1,13,job finish
48.725,1,14,job start
49.042,5,10,job finish
49.042,6,11,job start
49.042,5,11,job start
49.576,2,13,job finish
49.576,2,14,job start
49.868,3,11,job finish
49.868,3,12,job start
50.486,0,14,job finish
50.486,0,15,job start
50.557,4,11,job finish
50.557,4,12,job start
50.886,1,14,job finish
50.886,1,15,job start
51.444,5,11,job finish
51.444,5,12,job start
51.935,6,11,job finish
51.935,6,12,job start
52.586,4,12,job finish
52.821,2,14,job finish
52.821,2,15,job start
53.527,5,12,job finish
53.527,5,13,job start
