,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,0.8180000000000001,0.041999999999999815,3.0,3.0,3.0,3.0,3.0,S2
4,1.818,1.0419999999999998,0.5680000000000001,4.0,4.0,4.0,4.0,S3
5,2.818,2.042,1.568,5.0,5.0,0.633,5.0,S3
6,3.818,3.042,2.568,6.0,6.0,1.633,0.45199999999999996,S3
7,4.818,4.042,3.568,7.0,7.0,2.633,1.452,S3
8,5.818,5.042,4.568,8.0,8.0,3.633,2.452,S3
9,6.818,6.042,0.4770000000000003,9.0,9.0,4.633,3.452,S3
10,7.818,7.042,1.4770000000000003,0.08399999999999963,0.08399999999999963,5.633,4.452,S0
11,8.818,8.042,2.4770000000000003,1.0839999999999996,1.0839999999999996,6.633,5.452,S0
12,9.818,9.042,3.4770000000000003,2.0839999999999996,2.0839999999999996,7.633,6.452,S0
13,10.818,10.042,4.477,3.0839999999999996,3.0839999999999996,8.633,7.452,S0
14,11.818,11.042,5.477,4.084,4.084,9.633,8.452,S0
15,12.818,12.042,6.477,5.084,5.084,10.633,9.452,S0
16,13.818,13.042,0.8960000000000008,6.084,6.084,0.5609999999999999,10.452,S0
17,14.818,14.042,1.8960000000000008,7.084,7.084,1.561,11.452,S0
18,15.818,15.042,2.896000000000001,8.084,8.084,2.561,12.452,S0
19,16.818,16.042,3.896000000000001,9.084,9.084,3.561,13.452,S0
20,17.818,17.042,4.896000000000001,10.084,10.084,0.588000000000001,0.8140000000000001,S0
21,18.818,18.042,5.896000000000001,11.084,11.084,1.588000000000001,1.814,S0
22,19.818,19.042,6.896000000000001,12.084,12.084,2.588000000000001,2.814,S0
23,20.818,20.042,7.896000000000001,13.084,0.9209999999999994,3.588000000000001,3.814,S0
24,21.818,21.042,8.896,14.084,1.9209999999999994,4.588000000000001,4.814,S0
25,22.818,22.042,0.684000000000001,15.084,2.9209999999999994,5.588000000000001,5.814,S0
26,23.818,23.042,1.684000000000001,16.084,3.9209999999999994,6.588000000000001,6.814,S0
27,24.818,24.042,2.684000000000001,17.084,4.920999999999999,7.588000000000001,7.814,S0
28,25.818,25.042,3.684000000000001,18.084,5.920999999999999,8.588000000000001,8.814,S0
29,26.818,26.042,4.684000000000001,19.084,6.920999999999999,9.588000000000001,9.814,S0
30,27.818,27.042,5.684000000000001,20.084,7.920999999999999,10.588000000000001,10.814,S0
31,28.818,28.042,6.684000000000001,21.084,8.921,11.588000000000001,11.814,S0
32,29.818,29.042,7.684000000000001,22.084,9.921,12.588000000000001,12.814,S0
33,30.818,30.042,8.684000000000001,23.084,10.921,13.588000000000001,13.814,S0
34,31.818,31.042,9.684000000000001,24.084,11.921,0.9410000000000025,14.814,S0
