t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.072,0,1,job finish
2.072,0,2,job start
2.816,1,1,job finish
2.816,1,2,job start
2.835,2,1,job finish
2.835,2,2,job start
4.101,4,1,job finish
4.519,6,1,job finish
5.101,2,2,job finish
6.376,3,1,job finish
6.376,4,2,job start
6.376,3,2,job start
6.416,0,2,job finish
6.416,0,3,job start
6.87,5,1,job finish
6.87,6,2,job start
6.87,5,2,job start
7.837,1,2,job finish
7.837,2,3,job start
7.837,1,3,job start
8.537,0,3,job finish
8.537,0,4,job start
9.24,4,2,job finish
9.988,2,3,job finish
10.864,0,4,job finish
10.864,0,5,job start
11.33,3,2,job finish
11.33,4,3,job start
11.33,3,3,job start
11.529,1,3,job finish
11.529,2,4,job start
11.529,1,4,job start
11.563,6,2,job finish
11.859,5,2,job finish
11.859,6,3,job start
11.859,5,3,job start
13.517,4,3,job finish
14.124,5,3,job finish
14.124,5,4,job start
14.208,1,4,job finish
14.208,1,5,job start
15.456,3,3,job finish
15.456,4,4,job start
15.456,3,4,job start
15.67,2,4,job finish
15.67,2,5,job start
17.74,5,4,job finish
17.961,6,3,job finish
17.961,6,4,job start
18.233,0,5,job finish
18.233,0,6,job start
19.409,4,4,job finish
19.409,5,5,job start
20.807,0,6,job finish
20.807,0,7,job start
20.897,3,4,job finish
20.897,4,5,job start
20.897,3,5,job start
22.015,2,5,job finish
22.532,1,5,job finish
22.532,2,6,job start
22.532,1,6,job start
23.492,6,4,job finish
23.492,6,5,job start
23.744,5,5,job finish
24.048,4,5,job finish
24.048,5,6,job start
24.735,0,7,job finish
24.735,0,8,job start
24.976,3,5,job finish
24.976,4,6,job start
24.976,3,6,job start
27.095,0,8,job finish
27.095,0,9,job start
27.976,3,6,job finish
28.218,5,6,job finish
28.905,2,6,job finish
28.905,3,7,job start
29.345,6,5,job finish
29.345,6,6,job start
29.709,0,9,job finish
29.709,0,10,job start
29.716,4,6,job finish
29.716,5,7,job start
29.716,4,7,job start
30.017,1,6,job finish
30.017,2,7,job start
30.017,1,7,job start
31.718,6,6,job finish
31.718,6,7,job start
32.371,3,7,job finish
32.375,4,7,job finish
32.375,4,8,job start
33.129,0,10,job finish
33.129,0,11,job start
33.718,6,7,job finish
34.106,2,7,job finish
34.106,3,8,job start
34.226,1,7,job finish
34.226,2,8,job start
34.226,1,8,job start
35.182,0,11,job finish
35.182,0,12,job start
35.467,4,8,job finish
36.7,2,8,job finish
37.96,3,8,job finish
37.96,4,9,job start
37.96,3,9,job start
38.293,0,12,job finish
38.293,0,13,job start
38.457,1,8,job finish
38.457,2,9,job start
38.457,1,9,job start
38.509,5,7,job finish
38.509,6,8,job start
38.509,5,8,job start
40.764,3,9,job finish
40.925,0,13,job finish
40.925,0,14,job start
41.483,2,9,job finish
41.483,3,10,job start
41.741,4,9,job finish
41.741,4,10,job start
42.0,1,9,job finish
42.0,2,10,job start
42.0,1,10,job start
43.299,6,8,job finish
43.685,3,10,job finish
46.366,5,8,job finish
46.366,6,9,job start
46.366,5,9,job start
46.655,2,10,job finish
46.655,3,11,job start
47.77,4,10,job finish
47.77,4,11,job start
49.537,3,11,job finish
49.783,5,9,job finish
49.783,5,10,job start
50.129,4,11,job finish
50.129,4,12,job start
50.269,0,14,job finish
50.269,0,15,job start
51.619,1,10,job finish
51.619,2,11,job start
51.619,1,11,job start
52.123,5,10,job finish
52.123,5,11,job start
52.397,6,9,job finish
52.397,6,10,job start
53.45,0,15,job finish
53.45,0,16,job start
53.626,4,12,job finish
55.205,1,11,job finish
55.205,1,12,job start
56.34,2,11,job finish
56.34,3,12,job start
56.34,2,12,job start
56.845,6,10,job finish
56.845,6,11,job start
56.972,0,16,job finish
56.972,0,17,job start
58.164,5,11,job finish
58.164,5,12,job start
59.347,1,12,job finish
59.347,1,13,job start
61.1,6,11,job finish
61.1,6,12,job start
62.925,5,12,job finish
62.925,5,13,job start
63.259,1,13,job finish
63.259,1,14,job start
63.96,6,12,job finish
63.96,6,13,job start
64.058,3,12,job finish
64.058,4,13,job start
