t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.289,2,1,job finish
2.433,5,1,job finish
2.452,4,1,job finish
2.452,5,2,job start
3.101,6,1,job finish
3.101,6,2,job start
3.59,1,1,job finish
3.59,2,2,job start
4.186,3,1,job finish
4.186,4,2,job start
4.186,3,2,job start
5.932,5,2,job finish
6.305,4,2,job finish
6.305,5,3,job start
6.435,2,2,job finish
6.528,6,2,job finish
6.528,6,3,job start
7.836,0,1,job finish
7.836,1,2,job start
7.836,0,2,job start
8.677,5,3,job finish
9.436,3,2,job finish
9.436,4,3,job start
9.436,3,3,job start
10.637,1,2,job finish
10.637,2,3,job start
11.229,0,2,job finish
11.229,1,3,job start
11.229,0,3,job start
12.488,4,3,job finish
12.488,5,4,job start
12.657,2,3,job finish
13.291,6,3,job finish
13.291,6,4,job start
13.752,3,3,job finish
13.752,4,4,job start
13.752,3,4,job start
14.949,1,3,job finish
14.949,2,4,job start
15.119,0,3,job finish
15.119,1,4,job start
15.119,0,4,job start
15.61,5,4,job finish
16.377,3,4,job finish
16.997,4,4,job finish
16.997,5,5,job start
16.997,4,5,job start
17.47,2,4,job finish
17.47,3,5,job start
18.424,0,4,job finish
18.424,0,5,job start
18.84,6,4,job finish
18.84,6,5,job start
20.22,5,5,job finish
20.25,4,5,job finish
20.25,5,6,job start
20.857,0,5,job finish
20.857,0,6,job start
20.878,3,5,job finish
20.878,4,6,job start
21.509,6,5,job finish
21.509,6,6,job start
21.771,1,4,job finish
21.771,2,5,job start
21.771,1,5,job start
23.413,4,6,job finish
24.369,6,6,job finish
25.085,0,6,job finish
25.085,0,7,job start
25.841,5,6,job finish
25.841,6,7,job start
25.841,5,7,job start
27.571,1,5,job finish
27.571,1,6,job start
28.078,0,7,job finish
28.078,0,8,job start
28.51,2,5,job finish
28.51,3,6,job start
28.51,2,6,job start
29.558,6,7,job finish
30.91,5,7,job finish
30.91,6,8,job start
31.049,3,6,job finish
31.049,4,7,job start
32.079,1,6,job finish
32.079,1,7,job start
33.477,6,8,job finish
34.312,4,7,job finish
34.312,5,8,job start
34.375,2,6,job finish
34.375,3,7,job start
34.375,2,7,job start
34.998,0,8,job finish
34.998,0,9,job start
37.756,1,7,job finish
37.756,1,8,job start
37.932,0,9,job finish
37.932,0,10,job start
38.118,5,8,job finish
38.118,6,9,job start
39.794,3,7,job finish
39.794,4,8,job start
40.276,2,7,job finish
40.276,3,8,job start
40.276,2,8,job start
41.291,6,9,job finish
41.562,0,10,job finish
41.562,0,11,job start
41.575,1,8,job finish
41.575,1,9,job start
41.944,4,8,job finish
41.944,5,9,job start
42.701,3,8,job finish
42.701,4,9,job start
42.73,2,8,job finish
42.73,3,9,job start
42.73,2,9,job start
43.595,0,11,job finish
43.595,0,12,job start
44.749,4,9,job finish
44.838,3,9,job finish
44.838,4,10,job start
45.163,5,9,job finish
45.163,6,10,job start
45.163,5,10,job start
45.267,1,9,job finish
45.267,1,10,job start
46.574,0,12,job finish
46.574,0,13,job start
47.224,2,9,job finish
47.224,3,10,job start
47.224,2,10,job start
47.974,6,10,job finish
48.097,4,10,job finish
48.267,5,10,job finish
48.267,6,11,job start
48.267,5,11,job start
49.025,1,10,job finish
49.025,1,11,job start
49.346,2,10,job finish
49.346,2,11,job start
49.695,0,13,job finish
49.695,0,14,job start
50.59,5,11,job finish
51.147,3,10,job finish
51.147,4,11,job start
51.147,3,11,job start
51.178,6,11,job finish
51.178,6,12,job start
51.221,1,11,job finish
51.221,1,12,job start
52.051,0,14,job finish
52.051,0,15,job start
53.007,2,11,job finish
53.007,2,12,job start
54.506,0,15,job finish
54.506,0,16,job start
54.759,1,12,job finish
54.759,1,13,job start
55.032,4,11,job finish
55.032,5,12,job start
55.503,2,12,job finish
55.503,2,13,job start
56.343,6,12,job finish
56.976,1,13,job finish
56.976,1,14,job start
57.058,0,16,job finish
57.058,0,17,job start
57.151,5,12,job finish
57.151,6,13,job start
57.752,3,11,job finish
57.752,4,12,job start
57.752,3,12,job start
59.139,1,14,job finish
59.139,1,15,job start
