,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,0.20299999999999985,0.20299999999999985,3.0,3.0,3.0,3.0,3.0,S2
4,1.2029999999999998,1.2029999999999998,4.0,4.0,4.0,4.0,4.0,S2
5,2.203,2.203,0.9400000000000004,0.702,0.702,0.9660000000000002,0.9660000000000002,S0
6,3.203,0.020999999999999908,1.9400000000000004,1.702,1.702,1.9660000000000002,1.9660000000000002,S0
7,4.202999999999999,1.021,2.9400000000000004,2.702,2.702,2.966,2.966,S0
8,5.202999999999999,2.021,3.9400000000000004,3.702,3.702,3.966,3.966,S0
9,6.202999999999999,3.021,4.94,4.702,4.702,4.966,4.966,S0
10,7.202999999999999,4.021,0.4350000000000005,5.702,5.702,5.966,5.966,S0
11,8.203,5.021,1.4350000000000005,6.702,6.702,6.966,6.966,S0
12,9.203,0.718,2.4350000000000005,7.702,7.702,7.966,7.966,S0
13,10.203,1.718,3.4350000000000005,8.702,8.702,8.966000000000001,8.966000000000001,S0
14,11.203,2.718,4.4350000000000005,9.702,9.702,0.5969999999999995,9.966000000000001,S0
15,12.203,3.718,5.4350000000000005,10.702,10.702,1.5969999999999995,10.966000000000001,S0
16,13.203,0.9179999999999993,6.4350000000000005,11.702,11.702,2.5969999999999995,11.966000000000001,S0
17,14.203,1.9179999999999993,7.4350000000000005,12.702,12.702,0.7469999999999999,12.966000000000001,S0
18,15.203,2.9179999999999993,8.435,13.702,13.702,1.7469999999999999,13.966000000000001,S0
19,16.203,3.9179999999999993,9.435,14.702,14.702,2.747,14.966000000000001,S0
20,17.203,4.917999999999999,10.435,15.702,15.702,3.747,15.966000000000001,S0
21,18.203,0.722999999999999,11.435,16.701999999999998,16.701999999999998,4.747,16.966,S0
22,19.203,1.722999999999999,12.435,17.701999999999998,17.701999999999998,5.747,17.966,S0
23,20.203,2.722999999999999,13.435,18.701999999999998,18.701999999999998,6.747,18.966,S0
24,21.203,3.722999999999999,14.435,19.701999999999998,19.701999999999998,0.7950000000000017,19.966,S0
25,22.203,4.722999999999999,15.435,20.701999999999998,20.701999999999998,1.7950000000000017,20.966,S0
26,23.203,5.722999999999999,16.435000000000002,21.701999999999998,21.701999999999998,2.7950000000000017,21.966,S0
27,24.203,6.722999999999999,17.435000000000002,22.701999999999998,22.701999999999998,3.7950000000000017,22.966,S0
28,25.203,7.722999999999999,18.435000000000002,23.701999999999998,23.701999999999998,4.795000000000002,0.2469999999999999,S0
29,26.203,8.722999999999999,19.435000000000002,24.701999999999998,24.701999999999998,5.795000000000002,1.2469999999999999,S0
30,27.203,9.722999999999999,20.435000000000002,25.701999999999998,25.701999999999998,6.795000000000002,2.247,S0
