t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.382,0,1,job finish
2.382,0,2,job start
2.556,3,1,job finish
3.02,5,1,job finish
3.036,4,1,job finish
3.036,5,2,job start
3.036,4,2,job start
3.774,1,1,job finish
3.774,1,2,job start
4.127,6,1,job finish
4.127,6,2,job start
5.633,4,2,job finish
6.286,5,2,job finish
6.286,5,3,job start
6.312,2,1,job finish
6.312,3,2,job start
6.312,2,2,job start
6.509,6,2,job finish
6.509,6,3,job start
6.889,0,2,job finish
6.889,0,3,job start
8.131,1,2,job finish
8.131,1,3,job start
8.826,5,3,job finish
9.455,6,3,job finish
9.455,6,4,job start
9.825,2,2,job finish
9.825,2,3,job start
10.647,0,3,job finish
10.647,0,4,job start
11.439,1,3,job finish
11.439,1,4,job start
11.469,3,2,job finish
11.469,4,3,job start
11.469,3,3,job start
12.991,0,4,job finish
12.991,0,5,job start
13.454,6,4,job finish
14.908,3,3,job finish
15.445,4,3,job finish
15.445,5,4,job start
15.445,4,4,job start
15.558,1,4,job finish
15.558,1,5,job start
16.387,0,5,job finish
16.387,0,6,job start
18.535,5,4,job finish
18.535,6,5,job start
18.805,4,4,job finish
18.805,5,5,job start
20.448,1,5,job finish
20.448,1,6,job start
21.054,6,5,job finish
21.258,0,6,job finish
21.258,0,7,job start
23.02,5,5,job finish
23.02,6,6,job start
25.159,0,7,job finish
25.159,0,8,job start
28.307,1,6,job finish
28.307,1,7,job start
28.8,2,3,job finish
28.8,3,4,job start
28.8,2,4,job start
31.777,0,8,job finish
31.777,0,9,job start
32.1,1,7,job finish
32.1,1,8,job start
33.031,3,4,job finish
33.031,4,5,job start
33.111,2,4,job finish
33.111,3,5,job start
33.111,2,5,job start
33.426,6,6,job finish
34.047,0,9,job finish
34.047,0,10,job start
36.04,3,5,job finish
36.324,2,5,job finish
36.324,3,6,job start
36.324,2,6,job start
38.09,0,10,job finish
38.09,0,11,job start
38.55,1,8,job finish
38.55,1,9,job start
39.306,3,6,job finish
39.947,2,6,job finish
39.947,3,7,job start
39.947,2,7,job start
41.22,4,5,job finish
41.22,5,6,job start
41.22,4,6,job start
42.056,1,9,job finish
42.056,1,10,job start
42.833,0,11,job finish
42.833,0,12,job start
43.341,3,7,job finish
43.642,5,6,job finish
43.642,6,7,job start
44.159,1,10,job finish
44.159,1,11,job start
44.904,4,6,job finish
44.904,5,7,job start
44.904,4,7,job start
45.122,0,12,job finish
45.122,0,13,job start
47.183,1,11,job finish
47.183,1,12,job start
47.231,4,7,job finish
47.231,4,8,job start
47.942,0,13,job finish
47.942,0,14,job start
49.878,6,7,job finish
50.088,0,14,job finish
50.088,0,15,job start
50.617,4,8,job finish
51.606,5,7,job finish
51.606,6,8,job start
51.606,5,8,job start
51.886,1,12,job finish
53.664,6,8,job finish
53.719,5,8,job finish
53.719,6,9,job start
53.719,5,9,job start
54.423,2,7,job finish
54.423,3,8,job start
54.423,2,8,job start
54.423,1,13,job start
54.993,0,15,job finish
54.993,0,16,job start
57.221,1,13,job finish
57.441,6,9,job finish
57.817,0,16,job finish
57.817,0,17,job start
59.474,2,8,job finish
59.474,2,9,job start
59.474,1,14,job start
59.874,5,9,job finish
59.874,6,10,job start
60.521,3,8,job finish
60.521,4,9,job start
60.521,3,9,job start
60.993,0,17,job finish
60.993,0,18,job start
62.039,6,10,job finish
62.459,1,14,job finish
62.819,2,9,job finish
62.819,2,10,job start
62.819,1,15,job start
62.829,4,9,job finish
62.829,5,10,job start
64.023,3,9,job finish
64.023,4,10,job start
64.023,3,10,job start
65.282,2,10,job finish
65.282,2,11,job start
66.641,0,18,job finish
66.641,0,19,job start
66.654,5,10,job finish
66.654,6,11,job start
67.167,3,10,job finish
67.167,3,11,job start
68.616,4,10,job finish
68.616,5,11,job start
68.616,4,11,job start
69.261,0,19,job finish
69.261,0,20,job start
69.514,1,15,job finish
69.514,1,16,job start
70.063,2,11,job finish
70.063,2,12,job start
70.125,6,11,job finish
71.213,5,11,job finish
71.213,6,12,job start
71.364,4,11,job finish
71.364,5,12,job start
