t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.76,2,1,job finish
3.031,5,1,job finish
4.669,4,1,job finish
4.669,5,2,job start
5.125,1,1,job finish
5.125,2,2,job start
5.845,3,1,job finish
5.845,4,2,job start
5.845,3,2,job start
6.232,6,1,job finish
6.232,6,2,job start
6.254,0,1,job finish
6.254,1,2,job start
6.254,0,2,job start
7.053,5,2,job finish
7.511,2,2,job finish
8.912,3,2,job finish
8.912,3,3,job start
9.643,6,2,job finish
9.643,6,3,job start
10.106,4,2,job finish
10.106,5,3,job start
10.106,4,3,job start
11.838,3,3,job finish
12.543,4,3,job finish
12.543,4,4,job start
12.705,0,2,job finish
12.705,0,3,job start
13.215,5,3,job finish
13.215,5,4,job start
13.271,6,3,job finish
13.271,6,4,job start
14.715,0,3,job finish
14.715,0,4,job start
15.532,5,4,job finish
16.135,4,4,job finish
16.135,5,5,job start
18.321,0,4,job finish
18.321,0,5,job start
18.62,1,2,job finish
18.62,2,3,job start
18.62,1,3,job start
18.814,5,5,job finish
20.765,6,4,job finish
20.765,6,5,job start
21.124,0,5,job finish
21.124,0,6,job start
21.535,1,3,job finish
21.535,1,4,job start
22.273,2,3,job finish
22.273,3,4,job start
22.273,2,4,job start
23.775,1,4,job finish
23.775,1,5,job start
24.676,0,6,job finish
24.676,0,7,job start
25.271,2,4,job finish
25.271,2,5,job start
25.707,6,5,job finish
25.707,6,6,job start
25.993,3,4,job finish
25.993,4,5,job start
25.993,3,5,job start
26.072,1,5,job finish
26.072,1,6,job start
28.398,6,6,job finish
28.627,1,6,job finish
28.627,1,7,job start
29.186,3,5,job finish
30.685,1,7,job finish
31.094,4,5,job finish
31.094,5,6,job start
31.094,4,6,job start
32.868,0,7,job finish
32.868,1,8,job start
32.868,0,8,job start
33.62,5,6,job finish
33.62,6,7,job start
35.04,4,6,job finish
35.04,5,7,job start
35.081,0,8,job finish
35.081,0,9,job start
35.631,1,8,job finish
35.631,1,9,job start
36.361,2,5,job finish
36.361,3,6,job start
36.361,2,6,job start
37.0,6,7,job finish
37.103,0,9,job finish
37.103,0,10,job start
38.498,1,9,job finish
38.498,1,10,job start
38.83,3,6,job finish
38.83,4,7,job start
40.137,0,10,job finish
40.137,0,11,job start
40.202,5,7,job finish
40.202,6,8,job start
41.035,1,10,job finish
41.035,1,11,job start
41.037,2,6,job finish
41.037,3,7,job start
41.037,2,7,job start
43.663,0,11,job finish
43.663,0,12,job start
44.658,2,7,job finish
44.658,2,8,job start
45.607,1,11,job finish
45.607,1,12,job start
46.474,6,8,job finish
47.534,3,7,job finish
47.534,3,8,job start
47.901,1,12,job finish
49.918,0,12,job finish
49.918,1,13,job start
49.918,0,13,job start
50.519,3,8,job finish
52.269,1,13,job finish
52.871,0,13,job finish
52.871,0,14,job start
55.155,4,7,job finish
55.155,5,8,job start
55.155,4,8,job start
56.118,2,8,job finish
56.118,3,9,job start
56.118,2,9,job start
56.118,1,14,job start
56.67,0,14,job finish
56.67,0,15,job start
58.836,1,14,job finish
59.454,4,8,job finish
59.454,4,9,job start
59.939,3,9,job finish
59.975,0,15,job finish
59.975,0,16,job start
62.1,0,16,job finish
62.1,0,17,job start
62.18,4,9,job finish
62.18,4,10,job start
62.448,5,8,job finish
62.448,6,9,job start
62.448,5,9,job start
64.184,0,17,job finish
64.184,0,18,job start
67.448,5,9,job finish
67.448,5,10,job start
67.739,0,18,job finish
67.739,0,19,job start
68.958,6,9,job finish
68.958,6,10,job start
69.773,0,19,job finish
70.658,4,10,job finish
71.048,5,10,job finish
71.048,5,11,job start
72.481,2,9,job finish
72.481,3,10,job start
72.481,2,10,job start
72.481,1,15,job start
72.481,0,20,job start
73.471,5,11,job finish
75.242,0,20,job finish
75.485,1,15,job finish
75.668,3,10,job finish
75.668,4,11,job start
77.171,2,10,job finish
77.171,3,11,job start
77.171,2,11,job start
77.171,1,16,job start
77.171,0,21,job start
77.2,6,10,job finish
77.2,6,11,job start
79.409,4,11,job finish
79.409,5,12,job start
80.029,2,11,job finish
80.029,2,12,job start
