,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,S0
4,4.0,4.0,0.7570000000000001,0.923,4.0,4.0,4.0,S0
5,0.9050000000000002,0.9050000000000002,1.7570000000000001,1.923,5.0,5.0,0.01499999999999968,S4
6,1.9050000000000002,1.9050000000000002,2.757,2.923,6.0,6.0,1.0149999999999997,S4
7,2.9050000000000002,2.9050000000000002,3.757,3.923,7.0,7.0,2.0149999999999997,S4
8,3.9050000000000002,3.9050000000000002,0.6559999999999997,4.923,8.0,8.0,3.0149999999999997,S4
9,4.905,4.905,1.6559999999999997,5.923,9.0,9.0,4.015,S4
10,5.905,5.905,2.6559999999999997,6.923,10.0,10.0,5.015,S4
11,6.905,6.905,3.6559999999999997,7.923,0.09299999999999997,0.09299999999999997,6.015,S3
12,7.905,7.905,4.656,8.923,1.093,1.093,7.015,S3
13,8.905000000000001,8.905000000000001,5.656,0.06400000000000006,2.093,2.093,8.015,S0
14,9.905000000000001,9.905000000000001,6.656,1.064,3.093,3.093,9.015,S0
15,10.905000000000001,10.905000000000001,7.656,2.064,4.093,4.093,10.015,S0
16,11.905000000000001,11.905000000000001,8.655999999999999,3.064,5.093,5.093,11.015,S0
17,12.905000000000001,12.905000000000001,9.655999999999999,0.7330000000000005,6.093,6.093,0.10200000000000031,S0
18,13.905000000000001,13.905000000000001,0.7899999999999991,1.7330000000000005,7.093,7.093,1.1020000000000003,S0
19,14.905000000000001,14.905000000000001,1.7899999999999991,2.7330000000000005,8.093,8.093,2.1020000000000003,S0
20,15.905000000000001,15.905000000000001,2.789999999999999,3.7330000000000005,9.093,9.093,3.1020000000000003,S0
21,16.905,16.905,3.789999999999999,0.4789999999999992,10.093,10.093,4.102,S0
22,17.905,17.905,4.789999999999999,1.4789999999999992,11.093,0.5169999999999995,5.102,S0
23,18.905,18.905,0.8949999999999996,2.478999999999999,12.093,1.5169999999999995,6.102,S0
24,19.905,19.905,1.8949999999999996,3.478999999999999,13.093,2.5169999999999995,7.102,S0
25,20.905,20.905,0.19500000000000028,4.478999999999999,14.093,3.5169999999999995,8.102,S0
26,21.905,21.905,1.1950000000000003,5.478999999999999,15.093,4.5169999999999995,9.102,S0
27,22.905,22.905,2.1950000000000003,6.478999999999999,16.093,5.5169999999999995,0.3470000000000013,S0
28,23.905,23.905,3.1950000000000003,7.478999999999999,17.093,6.5169999999999995,1.3470000000000013,S0
29,24.905,24.905,4.195,8.479,18.093,7.5169999999999995,2.3470000000000013,S0
30,25.905,25.905,5.195,9.479,19.093,8.517,3.3470000000000013,S0
31,26.905,26.905,6.195,10.479,20.093,9.517,4.347000000000001,S0
