t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.193,4,1,job finish
2.861,0,1,job finish
2.861,0,2,job start
3.784,5,1,job finish
3.784,5,2,job start
3.912,1,1,job finish
3.912,1,2,job start
4.853,6,1,job finish
4.853,6,2,job start
5.294,0,2,job finish
5.294,0,3,job start
6.096,1,2,job finish
6.096,1,3,job start
6.768,2,1,job finish
6.768,2,2,job start
6.956,5,2,job finish
7.63,0,3,job finish
7.63,0,4,job start
10.003,2,2,job finish
10.003,2,3,job start
12.297,3,1,job finish
12.297,4,2,job start
12.297,3,2,job start
14.502,0,4,job finish
14.502,0,5,job start
14.815,2,3,job finish
15.037,4,2,job finish
15.037,5,3,job start
16.649,6,2,job finish
16.649,6,3,job start
17.677,0,5,job finish
17.677,0,6,job start
18.184,1,3,job finish
18.184,2,4,job start
18.184,1,4,job start
18.32,3,2,job finish
18.32,4,3,job start
18.32,3,3,job start
18.622,5,3,job finish
20.809,2,4,job finish
21.464,4,3,job finish
21.464,5,4,job start
22.209,3,3,job finish
22.209,4,4,job start
22.209,3,4,job start
22.467,0,6,job finish
22.467,0,7,job start
22.508,6,3,job finish
22.508,6,4,job start
24.044,5,4,job finish
24.245,4,4,job finish
24.245,5,5,job start
25.241,6,4,job finish
25.241,6,5,job start
27.253,1,4,job finish
27.253,2,5,job start
27.253,1,5,job start
27.502,5,5,job finish
27.757,3,4,job finish
27.757,4,5,job start
27.757,3,5,job start
28.417,6,5,job finish
28.417,6,6,job start
29.851,4,5,job finish
29.851,5,6,job start
30.754,2,5,job finish
30.844,1,5,job finish
30.844,2,6,job start
30.844,1,6,job start
31.041,0,7,job finish
31.041,0,8,job start
31.236,6,6,job finish
32.719,5,6,job finish
32.719,6,7,job start
33.486,1,6,job finish
33.486,1,7,job start
34.786,2,6,job finish
34.786,2,7,job start
34.891,6,7,job finish
35.382,0,8,job finish
35.382,0,9,job start
36.257,3,5,job finish
36.257,4,6,job start
36.257,3,6,job start
36.392,1,7,job finish
36.392,1,8,job start
37.877,2,7,job finish
37.877,2,8,job start
38.556,0,9,job finish
38.556,0,10,job start
40.279,1,8,job finish
40.279,1,9,job start
41.206,0,10,job finish
41.206,0,11,job start
42.467,4,6,job finish
42.467,5,7,job start
42.737,1,9,job finish
42.737,1,10,job start
43.303,2,8,job finish
43.303,2,9,job start
45.071,5,7,job finish
45.071,6,8,job start
45.708,2,9,job finish
45.708,2,10,job start
46.387,0,11,job finish
46.387,0,12,job start
46.784,1,10,job finish
46.784,1,11,job start
47.463,3,6,job finish
47.463,4,7,job start
47.463,3,7,job start
48.515,0,12,job finish
48.515,0,13,job start
48.522,6,8,job finish
49.009,2,10,job finish
49.009,2,11,job start
50.688,0,13,job finish
50.688,0,14,job start
50.763,4,7,job finish
50.763,5,8,job start
50.876,1,11,job finish
50.876,1,12,job start
51.313,2,11,job finish
51.313,2,12,job start
51.744,3,7,job finish
51.744,4,8,job start
51.744,3,8,job start
54.396,4,8,job finish
54.44,5,8,job finish
54.44,6,9,job start
54.44,5,9,job start
54.946,1,12,job finish
54.946,1,13,job start
55.977,3,8,job finish
55.977,4,9,job start
55.977,3,9,job start
56.104,0,14,job finish
56.104,0,15,job start
56.974,2,12,job finish
56.974,2,13,job start
58.239,3,9,job finish
58.239,3,10,job start
59.499,4,9,job finish
59.499,4,10,job start
59.655,5,9,job finish
59.655,5,10,job start
59.906,6,9,job finish
59.906,6,10,job start
60.285,1,13,job finish
60.285,1,14,job start
60.539,2,13,job finish
60.539,2,14,job start
60.939,3,10,job finish
60.939,3,11,job start
61.6,0,15,job finish
61.6,0,16,job start
61.912,6,10,job finish
62.419,4,10,job finish
62.419,4,11,job start
63.359,2,14,job finish
63.577,1,14,job finish
63.577,2,15,job start
63.577,1,15,job start
64.769,5,10,job finish
64.769,6,11,job start
64.769,5,11,job start
66.872,6,11,job finish
67.631,3,11,job finish
67.631,3,12,job start
67.928,5,11,job finish
67.928,6,12,job start
69.031,4,11,job finish
69.031,5,12,job start
69.031,4,12,job start
70.542,2,15,job finish
