t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.043,3,1,job finish
2.668,6,1,job finish
2.685,5,1,job finish
2.685,6,2,job start
2.905,4,1,job finish
2.905,5,2,job start
2.905,4,2,job start
3.118,0,1,job finish
3.118,0,2,job start
3.635,1,1,job finish
3.635,1,2,job start
5.346,0,2,job finish
5.346,0,3,job start
5.57,6,2,job finish
6.073,2,1,job finish
6.073,3,2,job start
6.073,2,2,job start
6.422,4,2,job finish
6.954,5,2,job finish
6.954,6,3,job start
6.954,5,3,job start
7.602,0,3,job finish
7.602,0,4,job start
9.256,1,2,job finish
9.256,1,3,job start
9.671,5,3,job finish
9.771,3,2,job finish
9.771,4,3,job start
10.002,0,4,job finish
10.002,0,5,job start
10.355,6,3,job finish
10.355,6,4,job start
11.972,2,2,job finish
11.972,3,3,job start
11.972,2,3,job start
12.138,4,3,job finish
12.138,5,4,job start
13.571,1,3,job finish
13.571,1,4,job start
13.89,6,4,job finish
14.08,2,3,job finish
14.08,2,4,job start
16.419,0,5,job finish
16.419,0,6,job start
17.01,2,4,job finish
17.347,3,3,job finish
17.347,4,4,job start
17.347,3,4,job start
17.534,5,4,job finish
17.534,6,5,job start
18.376,1,4,job finish
18.376,2,5,job start
18.376,1,5,job start
19.681,0,6,job finish
19.681,0,7,job start
20.255,4,4,job finish
20.255,5,5,job start
20.703,3,4,job finish
20.703,4,5,job start
20.703,3,5,job start
21.326,6,5,job finish
22.069,0,7,job finish
22.069,0,8,job start
22.455,1,5,job finish
22.455,1,6,job start
23.084,3,5,job finish
24.872,5,5,job finish
24.872,6,6,job start
25.062,1,6,job finish
25.062,1,7,job start
27.247,6,6,job finish
27.569,0,8,job finish
27.569,0,9,job start
28.197,4,5,job finish
28.197,5,6,job start
28.197,4,6,job start
28.811,2,5,job finish
28.811,3,6,job start
28.811,2,6,job start
30.227,1,7,job finish
30.227,1,8,job start
31.236,4,6,job finish
31.614,2,6,job finish
31.614,2,7,job start
32.388,5,6,job finish
32.388,6,7,job start
32.388,5,7,job start
33.472,1,8,job finish
33.472,1,9,job start
36.369,6,7,job finish
36.956,1,9,job finish
37.415,0,9,job finish
37.415,1,10,job start
37.415,0,10,job start
37.974,2,7,job finish
37.974,2,8,job start
38.314,5,7,job finish
38.314,6,8,job start
40.618,6,8,job finish
40.865,0,10,job finish
40.865,0,11,job start
41.274,1,10,job finish
41.274,1,11,job start
42.443,2,8,job finish
42.443,2,9,job start
43.898,1,11,job finish
44.007,3,6,job finish
44.007,4,7,job start
44.007,3,7,job start
46.084,3,7,job finish
46.084,3,8,job start
47.62,0,11,job finish
47.62,1,12,job start
47.62,0,12,job start
48.415,3,8,job finish
48.415,3,9,job start
49.085,2,9,job finish
49.085,2,10,job start
49.424,4,7,job finish
49.424,5,8,job start
49.424,4,8,job start
51.103,3,9,job finish
51.103,3,10,job start
51.806,0,12,job finish
51.806,0,13,job start
53.186,3,10,job finish
53.234,4,8,job finish
53.234,4,9,job start
54.421,2,10,job finish
54.421,3,11,job start
54.421,2,11,job start
55.389,1,12,job finish
55.389,1,13,job start
56.582,3,11,job finish
56.821,5,8,job finish
56.821,6,9,job start
56.821,5,9,job start
57.25,0,13,job finish
57.25,0,14,job start
58.104,1,13,job finish
58.104,1,14,job start
58.125,4,9,job finish
58.125,4,10,job start
59.302,0,14,job finish
59.302,0,15,job start
59.949,2,11,job finish
59.949,3,12,job start
59.949,2,12,job start
61.31,0,15,job finish
61.31,0,16,job start
61.623,1,14,job finish
61.623,1,15,job start
61.732,5,9,job finish
61.732,5,10,job start
62.148,2,12,job finish
62.148,2,13,job start
62.401,3,12,job finish
62.401,3,13,job start
62.471,6,9,job finish
62.471,6,10,job start
64.092,5,10,job finish
64.455,3,13,job finish
64.771,1,15,job finish
64.771,1,16,job start
64.791,4,10,job finish
64.791,5,11,job start
64.791,4,11,job start
65.251,2,13,job finish
65.251,3,14,job start
65.251,2,14,job start
65.539,0,16,job finish
65.539,0,17,job start
67.395,6,10,job finish
67.395,6,11,job start
67.672,4,11,job finish
