t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.182,0,1,job finish
2.182,0,2,job start
2.698,5,1,job finish
2.958,1,1,job finish
2.958,1,2,job start
3.432,2,1,job finish
3.432,2,2,job start
4.367,4,1,job finish
4.367,5,2,job start
5.316,0,2,job finish
5.316,0,3,job start
5.548,6,1,job finish
5.548,6,2,job start
5.726,2,2,job finish
7.736,0,3,job finish
7.736,0,4,job start
8.523,1,2,job finish
8.523,2,3,job start
8.523,1,3,job start
9.502,5,2,job finish
9.916,3,1,job finish
9.916,4,2,job start
9.916,3,2,job start
11.025,6,2,job finish
11.025,6,3,job start
11.533,0,4,job finish
11.533,0,5,job start
12.017,3,2,job finish
12.017,3,3,job start
13.672,2,3,job finish
14.313,0,5,job finish
14.313,0,6,job start
14.399,6,3,job finish
15.104,1,3,job finish
15.104,2,4,job start
15.104,1,4,job start
15.439,4,2,job finish
15.439,5,3,job start
15.439,4,3,job start
17.187,0,6,job finish
17.187,0,7,job start
19.186,5,3,job finish
19.186,6,4,job start
19.335,1,4,job finish
19.335,1,5,job start
19.412,4,3,job finish
19.412,5,4,job start
21.452,2,4,job finish
21.452,2,5,job start
22.079,3,3,job finish
22.079,4,4,job start
22.079,3,4,job start
23.493,2,5,job finish
24.316,1,5,job finish
24.316,2,6,job start
24.316,1,6,job start
24.985,3,4,job finish
24.985,3,5,job start
25.592,4,4,job finish
25.592,4,5,job start
25.642,0,7,job finish
25.642,0,8,job start
25.893,5,4,job finish
25.893,5,5,job start
26.986,3,5,job finish
26.986,3,6,job start
27.718,1,6,job finish
27.718,1,7,job start
28.174,5,5,job finish
28.189,6,4,job finish
28.189,6,5,job start
29.186,2,6,job finish
29.186,2,7,job start
31.163,1,7,job finish
31.163,1,8,job start
32.054,2,7,job finish
32.054,2,8,job start
32.17,6,5,job finish
32.17,6,6,job start
33.059,4,5,job finish
33.059,5,6,job start
33.059,4,6,job start
34.983,6,6,job finish
36.355,0,8,job finish
36.355,0,9,job start
36.453,4,6,job finish
37.2,1,8,job finish
37.2,1,9,job start
37.211,2,8,job finish
37.211,2,9,job start
39.065,5,6,job finish
39.065,6,7,job start
39.065,5,7,job start
39.306,1,9,job finish
40.184,0,9,job finish
40.184,1,10,job start
40.184,0,10,job start
40.489,2,9,job finish
40.489,2,10,job start
41.762,6,7,job finish
42.417,3,6,job finish
42.417,4,7,job start
42.417,3,7,job start
42.922,2,10,job finish
43.126,5,7,job finish
43.126,6,8,job start
45.231,0,10,job finish
45.231,0,11,job start
46.402,4,7,job finish
46.402,5,8,job start
46.828,3,7,job finish
46.828,4,8,job start
46.828,3,8,job start
47.113,6,8,job finish
47.707,0,11,job finish
47.707,0,12,job start
48.185,1,10,job finish
48.185,2,11,job start
48.185,1,11,job start
48.885,3,8,job finish
48.885,3,9,job start
50.19,5,8,job finish
50.19,6,9,job start
50.71,0,12,job finish
50.71,0,13,job start
50.804,4,8,job finish
50.804,5,9,job start
50.804,4,9,job start
51.992,3,9,job finish
51.992,3,10,job start
52.255,2,11,job finish
52.379,6,9,job finish
53.311,0,13,job finish
53.311,0,14,job start
53.821,1,11,job finish
53.821,2,12,job start
53.821,1,12,job start
55.278,4,9,job finish
55.278,4,10,job start
55.694,3,10,job finish
55.694,3,11,job start
58.527,5,9,job finish
58.527,6,10,job start
58.527,5,10,job start
58.727,2,12,job finish
58.845,4,10,job finish
58.845,4,11,job start
59.827,3,11,job finish
59.827,3,12,job start
60.147,1,12,job finish
60.147,2,13,job start
60.147,1,13,job start
60.538,0,14,job finish
60.538,0,15,job start
61.958,6,10,job finish
62.149,5,10,job finish
62.149,6,11,job start
62.149,5,11,job start
62.599,3,12,job finish
62.599,3,13,job start
63.681,4,11,job finish
63.681,4,12,job start
64.73,6,11,job finish
65.043,5,11,job finish
65.043,6,12,job start
65.043,5,12,job start
65.074,2,13,job finish
65.313,1,13,job finish
65.313,2,14,job start
65.313,1,14,job start
65.383,0,15,job finish
65.383,0,16,job start
65.951,3,13,job finish
65.951,3,14,job start
67.19,4,12,job finish
