t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.211,4,1,job finish
2.316,0,1,job finish
2.316,0,2,job start
2.677,1,1,job finish
2.677,1,2,job start
3.259,3,1,job finish
3.259,4,2,job start
3.312,2,1,job finish
3.312,3,2,job start
3.312,2,2,job start
3.778,5,1,job finish
3.778,5,2,job start
5.466,2,2,job finish
5.919,6,1,job finish
5.919,6,2,job start
6.461,5,2,job finish
7.04,3,2,job finish
7.04,3,3,job start
7.157,4,2,job finish
7.157,5,3,job start
7.157,4,3,job start
9.693,5,3,job finish
9.815,0,2,job finish
9.815,0,3,job start
10.526,6,2,job finish
10.526,6,3,job start
10.657,4,3,job finish
10.657,5,4,job start
10.864,1,2,job finish
10.864,2,3,job start
10.864,1,3,job start
11.263,3,3,job finish
11.263,4,4,job start
12.931,0,3,job finish
12.931,0,4,job start
13.252,6,3,job finish
13.252,6,4,job start
13.923,5,4,job finish
14.102,1,3,job finish
14.102,1,4,job start
14.5,2,3,job finish
14.5,3,4,job start
14.5,2,4,job start
14.667,4,4,job finish
14.667,5,5,job start
15.174,0,4,job finish
15.174,0,5,job start
15.562,6,4,job finish
15.562,6,5,job start
16.807,1,4,job finish
16.807,1,5,job start
16.956,2,4,job finish
16.956,2,5,job start
17.226,5,5,job finish
17.426,3,4,job finish
17.426,4,5,job start
17.426,3,5,job start
17.954,0,5,job finish
17.954,0,6,job start
19.174,2,5,job finish
20.426,0,6,job finish
20.426,0,7,job start
20.92,4,5,job finish
20.92,5,6,job start
20.993,6,5,job finish
20.993,6,6,job start
21.605,3,5,job finish
21.605,4,6,job start
21.605,3,6,job start
22.654,1,5,job finish
22.654,2,6,job start
22.654,1,6,job start
23.408,0,7,job finish
23.408,0,8,job start
24.273,4,6,job finish
24.319,3,6,job finish
24.319,4,7,job start
26.265,1,6,job finish
26.265,1,7,job start
26.544,6,6,job finish
27.283,4,7,job finish
27.867,5,6,job finish
27.867,6,7,job start
27.867,5,7,job start
29.242,2,6,job finish
29.242,3,7,job start
29.242,2,7,job start
30.487,5,7,job finish
30.487,5,8,job start
31.452,6,7,job finish
31.452,6,8,job start
31.751,3,7,job finish
31.751,4,8,job start
32.459,2,7,job finish
32.459,3,8,job start
33.008,1,7,job finish
33.008,2,8,job start
33.008,1,8,job start
33.511,0,8,job finish
33.511,0,9,job start
33.516,6,8,job finish
34.658,3,8,job finish
35.228,5,8,job finish
35.228,6,9,job start
36.567,0,9,job finish
36.567,0,10,job start
36.682,1,8,job finish
36.682,1,9,job start
37.313,2,8,job finish
37.313,3,9,job start
37.313,2,9,job start
37.508,6,9,job finish
39.511,2,9,job finish
39.639,1,9,job finish
39.639,2,10,job start
39.639,1,10,job start
40.425,3,9,job finish
40.425,3,10,job start
40.745,0,10,job finish
40.745,0,11,job start
41.222,4,8,job finish
41.222,5,9,job start
41.222,4,9,job start
42.7,3,10,job finish
44.646,4,9,job finish
44.646,4,10,job start
44.738,0,11,job finish
44.738,0,12,job start
46.676,1,10,job finish
46.676,1,11,job start
46.883,4,10,job finish
46.883,4,11,job start
47.077,5,9,job finish
47.077,6,10,job start
47.077,5,10,job start
47.724,2,10,job finish
47.724,3,11,job start
47.724,2,11,job start
48.3,0,12,job finish
48.3,0,13,job start
49.588,6,10,job finish
50.361,4,11,job finish
50.74,2,11,job finish
51.391,5,10,job finish
51.391,6,11,job start
51.391,5,11,job start
51.513,0,13,job finish
51.513,0,14,job start
54.293,0,14,job finish
54.293,0,15,job start
54.505,6,11,job finish
54.591,5,11,job finish
54.591,6,12,job start
54.591,5,12,job start
56.816,0,15,job finish
56.816,0,16,job start
56.903,6,12,job finish
57.756,1,11,job finish
57.756,2,12,job start
57.756,1,12,job start
58.283,3,11,job finish
58.283,4,12,job start
58.283,3,12,job start
59.766,0,16,job finish
59.766,0,17,job start
60.085,2,12,job finish
60.897,1,12,job finish
60.897,2,13,job start
60.897,1,13,job start
61.281,4,12,job finish
62.157,5,12,job finish
62.157,6,13,job start
62.157,5,13,job start
62.246,0,17,job finish
62.246,0,18,job start
