t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.345,5,1,job finish
2.352,3,1,job finish
2.402,0,1,job finish
2.402,0,2,job start
3.687,6,1,job finish
3.687,6,2,job start
4.082,1,1,job finish
4.082,1,2,job start
5.881,6,2,job finish
6.653,4,1,job finish
6.653,5,2,job start
6.653,4,2,job start
6.779,0,2,job finish
6.779,0,3,job start
7.898,2,1,job finish
7.898,3,2,job start
7.898,2,2,job start
8.011,1,2,job finish
8.011,1,3,job start
9.083,4,2,job finish
10.154,2,2,job finish
10.154,2,3,job start
10.504,5,2,job finish
10.504,6,3,job start
10.504,5,3,job start
11.351,1,3,job finish
11.617,0,3,job finish
11.617,1,4,job start
11.617,0,4,job start
12.714,2,3,job finish
12.714,2,4,job start
14.011,0,4,job finish
14.011,0,5,job start
14.054,1,4,job finish
14.054,1,5,job start
14.297,6,3,job finish
15.527,2,4,job finish
15.527,2,5,job start
15.543,5,3,job finish
15.543,6,4,job start
16.338,3,2,job finish
16.338,4,3,job start
16.338,3,3,job start
17.656,1,5,job finish
18.437,0,5,job finish
18.437,1,6,job start
18.437,0,6,job start
19.279,3,3,job finish
19.279,3,4,job start
19.505,4,3,job finish
19.505,5,4,job start
19.505,4,4,job start
20.148,2,5,job finish
20.148,2,6,job start
20.445,0,6,job finish
20.445,0,7,job start
20.665,1,6,job finish
20.665,1,7,job start
21.214,6,4,job finish
21.855,5,4,job finish
21.855,6,5,job start
22.09,4,4,job finish
22.09,5,5,job start
22.091,3,4,job finish
22.091,4,5,job start
22.091,3,5,job start
23.021,2,6,job finish
23.021,2,7,job start
24.371,4,5,job finish
24.506,3,5,job finish
24.506,4,6,job start
24.506,3,6,job start
25.088,5,5,job finish
25.088,5,6,job start
25.14,6,5,job finish
25.14,6,6,job start
25.881,1,7,job finish
26.084,0,7,job finish
26.084,1,8,job start
26.084,0,8,job start
26.7,4,6,job finish
27.298,5,6,job finish
27.298,5,7,job start
27.87,2,7,job finish
27.87,2,8,job start
28.304,3,6,job finish
28.304,4,7,job start
28.304,3,7,job start
28.897,6,6,job finish
28.897,6,7,job start
28.942,0,8,job finish
28.942,0,9,job start
29.832,1,8,job finish
29.832,1,9,job start
29.855,5,7,job finish
30.232,2,8,job finish
30.232,2,9,job start
32.742,6,7,job finish
32.742,6,8,job start
33.284,1,9,job finish
34.16,2,9,job finish
34.16,2,10,job start
34.363,3,7,job finish
34.363,3,8,job start
35.533,4,7,job finish
35.533,5,8,job start
35.533,4,8,job start
36.604,6,8,job finish
37.713,0,9,job finish
37.713,1,10,job start
37.713,0,10,job start
38.441,2,10,job finish
39.715,1,10,job finish
39.715,2,11,job start
40.069,5,8,job finish
40.069,6,9,job start
41.35,4,8,job finish
41.35,5,9,job start
42.109,6,9,job finish
42.385,0,10,job finish
42.385,1,11,job start
42.385,0,11,job start
42.422,3,8,job finish
42.422,4,9,job start
42.422,3,9,job start
42.528,2,11,job finish
44.821,1,11,job finish
44.821,2,12,job start
45.702,3,9,job finish
45.702,3,10,job start
45.872,5,9,job finish
45.872,6,10,job start
46.899,4,9,job finish
46.899,5,10,job start
46.899,4,10,job start
47.685,0,11,job finish
47.685,1,12,job start
47.685,0,12,job start
47.862,2,12,job finish
48.42,3,10,job finish
48.42,3,11,job start
49.817,5,10,job finish
51.625,6,10,job finish
51.625,6,11,job start
51.734,3,11,job finish
51.734,3,12,job start
52.824,1,12,job finish
52.824,2,13,job start
53.701,4,10,job finish
53.701,5,11,job start
53.701,4,11,job start
55.414,2,13,job finish
56.209,5,11,job finish
56.305,3,12,job finish
56.305,3,13,job start
56.518,4,11,job finish
56.518,5,12,job start
56.518,4,12,job start
60.297,0,12,job finish
60.297,1,13,job start
60.297,0,13,job start
60.775,5,12,job finish
61.961,4,12,job finish
61.961,5,13,job start
61.961,4,13,job start
62.577,3,13,job finish
62.577,3,14,job start
62.944,0,13,job finish
62.944,0,14,job start
63.217,1,13,job finish
63.217,2,14,job start
63.217,1,14,job start
64.332,4,13,job finish
64.332,4,14,job start
64.517,6,11,job finish
