t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.45,0,1,job finish
2.45,0,2,job start
2.71,2,1,job finish
2.754,6,1,job finish
3.189,3,1,job finish
3.189,3,2,job start
3.359,5,1,job finish
3.359,6,2,job start
3.617,1,1,job finish
3.617,2,2,job start
3.617,1,2,job start
4.529,4,1,job finish
4.529,5,2,job start
4.529,4,2,job start
6.988,5,2,job finish
8.222,4,2,job finish
8.222,5,3,job start
8.656,6,2,job finish
8.656,6,3,job start
8.838,2,2,job finish
10.001,1,2,job finish
10.001,2,3,job start
10.959,5,3,job finish
11.419,6,3,job finish
11.419,6,4,job start
11.649,3,2,job finish
11.649,4,3,job start
11.649,3,3,job start
12.291,2,3,job finish
12.941,0,2,job finish
12.941,1,3,job start
12.941,0,3,job start
14.154,3,3,job finish
14.154,3,4,job start
16.241,1,3,job finish
16.241,2,4,job start
17.348,4,3,job finish
17.348,5,4,job start
17.348,4,4,job start
17.543,6,4,job finish
18.149,0,3,job finish
18.149,1,4,job start
18.149,0,4,job start
19.272,3,4,job finish
21.513,0,4,job finish
21.513,0,5,job start
21.976,2,4,job finish
21.976,3,5,job start
22.331,1,4,job finish
22.331,2,5,job start
22.331,1,5,job start
23.621,0,5,job finish
23.621,0,6,job start
24.183,3,5,job finish
24.71,5,4,job finish
24.71,6,5,job start
26.409,2,5,job finish
26.409,3,6,job start
26.761,1,5,job finish
26.761,2,6,job start
26.761,1,6,job start
27.43,4,4,job finish
27.43,5,5,job start
27.43,4,5,job start
28.907,2,6,job finish
29.039,0,6,job finish
29.039,0,7,job start
29.433,4,5,job finish
29.433,4,6,job start
30.079,5,5,job finish
30.079,5,6,job start
30.735,6,5,job finish
30.735,6,6,job start
31.3,3,6,job finish
31.3,3,7,job start
32.76,6,6,job finish
32.843,0,7,job finish
32.843,0,8,job start
33.742,1,6,job finish
33.742,2,7,job start
33.742,1,7,job start
33.815,5,6,job finish
33.815,6,7,job start
33.978,4,6,job finish
33.978,5,7,job start
33.978,4,7,job start
35.117,0,8,job finish
35.117,0,9,job start
37.09,2,7,job finish
37.699,0,9,job finish
37.699,0,10,job start
37.772,1,7,job finish
37.772,2,8,job start
37.772,1,8,job start
37.831,3,7,job finish
37.831,3,8,job start
39.545,4,7,job finish
39.545,4,8,job start
41.571,1,8,job finish
41.571,1,9,job start
41.736,4,8,job finish
42.134,6,7,job finish
42.189,2,8,job finish
42.189,2,9,job start
42.371,0,10,job finish
42.371,0,11,job start
42.518,5,7,job finish
42.518,6,8,job start
42.518,5,8,job start
44.272,3,8,job finish
44.272,4,9,job start
44.272,3,9,job start
44.877,0,11,job finish
44.877,0,12,job start
45.869,6,8,job finish
46.275,5,8,job finish
46.275,6,9,job start
46.275,5,9,job start
46.946,4,9,job finish
47.916,0,12,job finish
47.916,0,13,job start
49.013,6,9,job finish
49.91,5,9,job finish
49.91,6,10,job start
49.91,5,10,job start
50.428,0,13,job finish
50.428,0,14,job start
50.711,2,9,job finish
50.907,1,9,job finish
50.907,2,10,job start
50.907,1,10,job start
52.052,3,9,job finish
52.052,4,10,job start
52.052,3,10,job start
52.58,0,14,job finish
52.58,0,15,job start
53.601,5,10,job finish
53.615,2,10,job finish
54.265,4,10,job finish
54.265,5,11,job start
55.13,0,15,job finish
55.171,6,10,job finish
55.171,6,11,job start
55.227,1,10,job finish
55.227,2,11,job start
55.227,1,11,job start
55.227,0,16,job start
55.45,3,10,job finish
55.45,4,11,job start
55.45,3,11,job start
57.504,3,11,job finish
57.844,6,11,job finish
58.492,1,11,job finish
58.492,1,12,job start
60.291,0,16,job finish
60.291,0,17,job start
60.531,2,11,job finish
60.531,3,12,job start
60.531,2,12,job start
62.192,1,12,job finish
62.192,1,13,job start
62.69,0,17,job finish
62.69,0,18,job start
62.845,4,11,job finish
62.845,4,12,job start
63.377,2,12,job finish
63.377,2,13,job start
64.925,0,18,job finish
65.107,1,13,job finish
65.107,1,14,job start
65.107,0,19,job start
65.207,4,12,job finish
65.372,3,12,job finish
65.372,4,13,job start
65.372,3,13,job start
