,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,0.29300000000000015,3.0,3.0,3.0,3.0,3.0,3.0,S1
4,1.2930000000000001,0.7469999999999999,4.0,4.0,0.3530000000000002,4.0,4.0,S2
5,2.293,1.7469999999999999,5.0,5.0,1.3530000000000002,5.0,5.0,S2
6,3.293,2.747,0.5940000000000003,0.5940000000000003,2.353,6.0,6.0,S5
7,4.293,3.747,1.5940000000000003,1.5940000000000003,3.353,7.0,7.0,S5
8,5.293,4.747,0.32699999999999996,2.5940000000000003,4.353,8.0,8.0,S5
9,6.293,5.747,1.327,3.5940000000000003,0.05400000000000027,9.0,9.0,S5
10,7.293,6.747,2.327,4.594,1.0540000000000003,10.0,10.0,S5
11,8.293,7.747,3.327,5.594,2.0540000000000003,0.9719999999999995,0.9719999999999995,S0
12,9.293,8.747,4.327,6.594,3.0540000000000003,1.9719999999999995,1.9719999999999995,S0
13,10.293,9.747,5.327,0.11400000000000077,4.054,2.9719999999999995,2.9719999999999995,S0
14,11.293,10.747,6.327,1.1140000000000008,5.054,3.9719999999999995,3.9719999999999995,S0
15,12.293,11.747,7.327,2.1140000000000008,6.054,4.9719999999999995,4.9719999999999995,S0
16,13.293,0.21000000000000085,8.327,3.1140000000000008,7.054,5.9719999999999995,5.9719999999999995,S0
17,14.293,1.2100000000000009,9.327,4.114000000000001,8.054,6.9719999999999995,6.9719999999999995,S0
18,15.293,2.210000000000001,10.327,5.114000000000001,9.054,7.9719999999999995,7.9719999999999995,S0
19,16.293,3.210000000000001,11.327,6.114000000000001,10.054,8.972,8.972,S0
20,17.293,0.9690000000000012,12.327,7.114000000000001,11.054,9.972,9.972,S0
21,18.293,1.9690000000000012,13.327,8.114,12.054,10.972,10.972,S0
22,19.293,2.969000000000001,14.327,9.114,13.054,11.972,11.972,S0
23,20.293,3.969000000000001,15.327,10.114,0.38200000000000145,12.972,12.972,S0
24,21.293,4.969000000000001,0.8410000000000011,11.114,1.3820000000000014,13.972,0.21099999999999852,S0
25,22.293,5.969000000000001,1.841000000000001,12.114,2.3820000000000014,14.972,1.2109999999999985,S0
26,23.293,6.969000000000001,2.841000000000001,13.114,3.3820000000000014,15.972,2.2109999999999985,S0
27,24.293,7.969000000000001,3.841000000000001,14.114,4.3820000000000014,16.972,3.2109999999999985,S0
28,25.293,0.7379999999999995,0.8689999999999998,15.114,5.3820000000000014,17.972,4.2109999999999985,S0
29,26.293,1.7379999999999995,1.8689999999999998,16.114,6.3820000000000014,18.972,5.2109999999999985,S0
30,27.293,2.7379999999999995,2.8689999999999998,17.114,7.3820000000000014,19.972,6.2109999999999985,S0
