t,B0,B1,B2,B3,B4,B5,B6,B7
1,4,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0
3,5,0,0,1,0,0,0,0
4,4,1,0,1,0,0,1,0
5,5,1,0,0,0,0,1,0
6,4,1,0,0,0,0,1,0
7,5,1,0,0,0,0,2,0
8,5,1,0,0,0,0,1,1
9,5,0,1,0,1,0,1,1
10,5,0,0,0,1,0,0,2
11,5,0,0,0,1,0,0,2
12,5,0,0,0,1,0,0,2
13,4,1,0,0,1,0,0,2
14,5,1,0,0,2,0,0,3
15,5,0,0,0,1,0,0,3
16,4,1,0,0,1,0,0,3
17,5,1,0,0,1,0,0,3
18,5,1,0,0,2,0,0,3
19,5,1,0,0,1,0,0,3
20,5,1,0,0,1,0,0,3
21,5,0,0,0,2,0,0,3
22,5,0,0,0,2,0,0,3
23,5,0,0,0,2,0,0,3
24,4,1,0,0,2,0,0,4
25,5,1,0,0,1,0,0,4
26,5,1,0,0,2,0,0,4
27,5,1,0,0,2,0,0,5
28,4,2,0,0,1,0,0,5
29,5,2,0,0,1,0,0,5
30,5,2,0,0,1,0,0,5
31,4,3,0,0,1,0,0,6
32,5,3,0,0,0,0,0,6
33,5,3,0,0,0,0,0,6
34,5,3,0,0,0,0,0,6
35,4,4,0,0,0,0,0,7
36,5,4,0,0,0,0,0,7
37,5,4,0,0,0,0,0,7
38,5,4,0,0,0,0,0,7
39,5,4,0,0,0,0,0,8
40,4,5,0,0,0,0,0,8
41,5,5,0,0,0,0,0,8
42,5,5,0,0,0,0,0,8
43,5,5,0,0,0,0,0,8
44,5,5,0,0,0,0,0,8
45,5,4,0,0,0,0,0,8
46,4,5,0,0,0,0,0,9
47,5,5,0,0,0,0,0,9
48,5,5,0,0,0,0,0,9
49,5,5,0,0,0,0,0,9
50,5,5,0,0,0,0,0,9
51,5,5,0,0,0,0,0,9
52,5,5,0,0,0,0,0,9
53,5,5,0,0,0,0,0,9
54,4,5,0,0,0,0,0,9
55,5,5,0,0,0,0,0,9
56,5,5,0,0,0,0,0,9
57,4,5,1,0,0,0,0,9
58,5,5,1,0,0,0,0,9
59,5,5,1,0,0,0,0,9
60,5,5,0,0,0,0,0,9
61,5,5,0,0,0,0,0,9
62,5,5,0,0,0,0,0,9
63,5,5,0,0,0,0,0,9
64,5,5,0,1,0,0,0,9
65,4,5,0,1,0,0,0,9
66,5,5,0,0,0,0,0,9
67,5,5,0,0,0,0,0,9
68,4,5,1,0,0,0,0,9
69,5,5,0,0,0,1,0,9
70,5,5,0,0,0,1,0,9
71,5,5,0,0,1,1,0,9
72,4,5,0,0,0,2,0,9
73,5,5,0,0,0,2,0,9
74,5,5,0,0,0,1,0,9
75,4,5,1,0,0,1,0,9
76,5,5,0,0,0,2,0,9
77,5,5,0,0,0,2,0,10
78,5,5,0,0,0,1,0,10
79,5,5,0,0,0,2,0,10
80,4,5,0,0,0,2,0,10
81,5,5,0,0,0,1,1,10
82,5,5,0,0,0,2,1,10
83,5,4,1,0,0,2,0,11
84,5,4,1,0,0,2,0,11
85,4,5,1,0,0,1,1,11
86,5,5,1,0,0,1,1,11
87,5,5,0,0,0,1,1,11
88,5,4,1,0,0,1,1,11
89,5,4,1,0,0,2,1,11
90,5,3,2,0,0,2,1,11
91,4,4,2,0,0,2,0,12
92,5,4,2,0,0,2,0,12
93,5,4,2,0,0,2,0,12
94,4,5,2,0,0,1,1,12
95,5,4,2,0,0,2,0,13
96,5,4,2,0,0,2,0,13
97,5,4,2,0,0,1,0,14
98,5,4,2,0,0,1,0,14
99,5,4,2,0,0,1,0,14
100,4,5,1,0,0,0,1,14
101,5,5,1,0,0,1,1,14
102,5,4,2,0,0,1,1,14
103,5,4,1,1,0,0,2,14
104,5,4,1,0,0,0,1,15
105,4,5,1,0,0,0,1,15
106,5,4,2,0,0,0,2,15
107,5,4,2,0,0,0,2,15
108,4,5,2,0,0,0,1,16
109,5,5,1,1,0,0,1,16
110,5,5,1,0,0,0,1,17
111,5,5,0,1,0,0,1,17
112,5,5,0,1,0,0,1,17
113,4,5,1,0,0,0,1,17
114,5,5,1,0,0,0,1,17
115,5,5,1,0,1,0,0,18
116,5,5,0,0,1,0,0,18
117,5,5,0,0,0,1,0,19
118,5,5,0,0,1,0,0,19
119,5,5,0,0,0,1,0,19
120,4,5,0,0,0,1,0,19
121,5,5,0,0,0,1,0,19
122,5,5,0,1,0,1,1,19
123,5,5,0,1,0,1,1,19
124,5,5,0,1,0,1,0,20
125,5,5,0,1,0,0,1,20
126,5,5,0,1,0,0,1,20
127,4,5,0,1,0,0,0,21
128,5,5,0,0,0,0,1,21
129,5,5,0,1,0,0,1,21
130,5,4,0,0,0,0,0,22
131,4,5,0,0,0,0,0,22
132,5,5,0,0,0,0,0,22
133,5,4,1,0,0,0,0,22
134,4,5,0,0,1,0,0,23
135,5,5,0,0,1,0,0,23
136,5,5,0,0,0,0,0,23
137,5,5,0,0,1,0,0,23
138,5,5,0,0,0,1,0,23
139,5,5,0,0,0,0,1,23
140,4,5,1,0,0,1,1,23
141,5,5,0,0,0,1,0,24
142,5,5,0,0,0,0,1,24
143,5,5,0,1,0,0,1,24
144,5,5,0,0,0,0,2,24
145,5,5,0,0,0,0,2,24
146,5,5,0,0,1,0,1,25
147,5,5,0,0,1,0,1,25
148,5,5,0,0,0,0,1,25
149,5,5,0,0,0,0,1,25
150,4,5,0,0,0,0,0,26
151,5,5,0,0,0,0,1,26
152,5,4,1,0,0,0,1,26
153,5,4,0,0,0,0,1,26
154,4,5,0,0,0,0,1,26
155,5,5,0,1,0,0,1,26
156,5,5,0,1,0,0,2,26
157,4,5,0,1,0,0,2,26
158,5,5,0,1,0,0,2,26
159,5,5,0,1,0,0,2,26
160,4,5,1,1,0,0,2,26
161,5,5,0,1,0,0,2,26
162,5,5,0,1,0,0,1,27
163,4,5,1,0,1,0,1,27
164,5,5,0,1,0,0,1,27
165,5,5,0,1,0,0,0,28
166,4,5,1,0,0,1,0,28
167,5,5,1,0,0,0,0,29
168,5,5,0,1,0,0,0,29
169,5,5,0,1,0,0,1,29
170,5,5,0,1,0,0,1,29
171,4,5,1,1,0,0,1,29
172,5,5,1,1,0,0,1,29
173,5,5,0,1,0,0,1,29
174,5,4,1,1,0,0,1,29
175,5,4,1,1,0,0,1,30
176,5,4,1,1,0,0,1,30
177,5,4,1,1,0,0,1,30
178,5,4,1,0,1,0,1,30
179,5,4,1,0,1,0,1,30
180,5,4,1,0,1,0,0,31
181,4,5,1,0,0,0,0,31
182,5,5,0,0,1,0,0,31
183,5,5,0,0,1,0,0,31
184,5,5,0,1,1,0,0,32
185,5,5,0,1,0,0,0,32
186,5,5,0,1,0,0,0,32
187,5,5,0,1,0,0,0,33
188,5,5,0,0,1,0,0,33
189,5,5,0,0,1,0,0,33
190,4,5,0,0,1,0,0,33
