t,B0,B1,B2,B3,B4,B5,B6,B7
1,4,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0
3,4,0,1,0,0,1,0,0
4,5,0,0,0,0,0,1,0
5,5,0,0,0,0,0,1,0
6,5,0,0,1,0,0,0,1
7,5,0,0,1,0,0,1,1
8,5,0,0,0,0,0,1,1
9,5,0,0,0,0,0,1,1
10,4,1,0,0,0,0,2,1
11,5,0,0,0,0,0,1,2
12,5,0,0,0,0,0,1,2
13,4,1,0,0,0,0,1,2
14,5,1,0,0,0,0,1,3
15,5,0,0,0,0,0,1,3
16,4,1,0,0,0,0,0,4
17,5,0,0,1,0,0,0,4
18,4,1,0,0,0,0,1,4
19,5,1,0,0,0,0,1,4
20,5,1,0,1,0,0,1,4
21,4,2,0,1,0,0,0,5
22,5,2,0,0,0,0,0,5
23,5,1,0,0,0,0,0,5
24,4,2,0,0,0,0,0,5
25,5,2,0,0,0,1,0,5
26,5,2,0,0,0,1,0,5
27,5,1,1,0,0,1,0,6
28,5,1,1,0,0,1,0,6
29,5,1,1,0,0,1,0,6
30,5,1,0,0,0,1,0,6
31,5,1,0,0,0,0,1,6
32,5,1,0,0,0,0,0,7
33,5,1,0,0,0,0,0,7
34,4,1,0,0,0,0,0,8
35,5,1,0,0,1,0,0,8
36,5,1,0,0,1,0,0,8
37,4,1,1,0,1,0,0,8
38,5,1,0,0,1,0,0,9
39,5,1,0,0,1,0,0,9
40,5,0,0,1,1,0,0,9
41,4,1,0,0,2,0,0,9
42,5,1,0,0,1,0,0,9
43,5,1,0,0,2,0,0,9
44,5,1,0,0,2,0,0,9
45,4,2,0,0,1,1,0,9
46,5,2,0,0,1,1,0,9
47,5,1,1,0,0,2,0,9
48,5,1,0,0,0,1,0,9
49,4,2,0,0,0,1,0,9
50,5,2,0,0,0,1,0,10
51,5,2,0,1,0,2,0,10
52,4,3,0,1,0,1,0,10
53,5,3,0,1,0,1,0,10
54,5,3,0,1,0,1,0,10
55,4,4,0,1,0,0,0,11
56,5,4,0,1,0,0,0,11
57,4,5,0,1,0,0,0,12
58,5,4,0,1,0,0,0,12
59,5,4,0,0,0,0,0,12
60,4,5,0,0,0,0,0,12
61,5,4,0,1,0,0,0,12
62,5,4,0,1,0,1,0,12
63,4,5,0,1,0,0,0,12
64,5,5,0,2,0,0,0,12
65,4,5,0,1,0,0,0,12
66,5,5,0,1,0,0,0,12
67,5,5,0,1,0,1,0,13
68,5,5,0,1,0,1,0,13
69,4,5,1,1,0,1,0,13
70,5,5,0,2,0,1,0,13
71,5,5,0,2,0,0,0,13
72,4,5,0,2,0,0,0,13
73,5,5,0,2,0,0,0,13
74,5,5,0,3,0,0,0,13
75,5,5,0,3,0,0,0,14
76,5,5,0,3,0,0,0,14
77,5,5,0,3,0,0,0,14
78,5,5,0,3,0,0,0,14
79,5,5,0,3,0,0,0,15
80,5,5,0,2,0,0,0,15
81,5,5,0,2,0,0,0,15
82,4,5,0,2,0,1,0,15
83,5,5,0,2,0,1,0,15
84,5,5,0,1,0,1,0,15
85,5,5,0,1,0,1,0,15
86,5,5,0,2,0,1,0,15
87,4,5,0,1,1,1,0,15
88,5,5,0,1,1,0,0,15
89,5,5,0,1,0,1,0,15
90,5,5,0,0,1,1,0,15
91,5,5,0,1,1,1,0,16
92,4,5,0,1,0,1,0,16
93,5,5,0,1,0,1,0,16
94,5,5,0,0,1,0,1,16
95,5,5,0,0,0,1,0,17
96,5,5,0,0,0,1,0,17
97,5,5,0,1,0,1,0,17
98,5,5,0,1,0,0,1,17
99,5,5,0,1,0,0,1,17
100,5,5,0,1,0,1,0,18
101,4,5,0,0,0,0,1,18
102,5,5,0,0,0,0,0,19
103,5,5,0,0,1,0,0,19
104,4,5,0,0,0,0,1,19
105,5,5,0,0,0,0,0,20
106,4,5,1,0,0,0,0,20
107,5,5,1,0,1,0,1,20
108,5,5,0,0,0,0,0,21
109,5,5,0,0,0,0,0,21
110,5,4,1,0,0,1,0,22
111,5,4,1,0,0,1,0,22
112,4,5,0,0,0,1,0,22
113,5,5,0,0,0,0,0,22
114,5,4,0,1,0,0,0,22
115,5,4,0,0,0,1,0,22
116,4,5,0,0,0,1,0,22
117,5,4,1,0,0,1,0,22
118,5,4,1,0,1,1,0,23
119,5,4,0,0,0,2,0,23
120,4,5,0,0,0,2,0,23
121,5,5,0,0,0,3,0,23
122,4,5,1,0,0,2,0,23
123,5,5,1,0,0,2,0,23
124,5,4,1,0,0,2,0,23
125,5,4,1,0,0,2,0,23
126,5,4,1,0,0,2,0,24
127,5,3,1,0,0,3,0,24
128,5,3,1,0,0,3,0,24
129,4,4,0,1,0,2,0,24
130,5,3,1,1,0,2,0,24
131,4,4,1,0,0,3,0,24
132,5,4,1,0,0,2,1,24
133,4,5,0,1,0,2,0,25
134,5,4,1,0,1,2,0,25
135,5,4,1,0,1,1,0,26
136,4,5,0,1,0,2,0,26
137,5,5,0,1,0,2,0,26
138,4,5,1,0,1,1,1,26
139,5,5,1,0,0,2,0,27
140,5,5,1,0,0,2,0,27
141,5,5,1,0,0,1,1,27
142,5,5,1,0,0,1,1,27
143,5,5,1,0,0,2,0,28
144,5,5,0,0,0,2,0,28
145,5,5,0,0,0,1,1,28
146,5,5,0,0,0,2,0,29
147,4,5,1,0,0,2,0,29
148,5,5,1,0,0,1,1,29
149,5,5,1,0,0,1,1,29
150,5,5,1,0,0,0,2,29
151,5,5,0,0,0,1,1,30
152,5,5,0,0,0,1,1,30
153,5,5,0,0,0,1,1,30
154,4,5,1,0,0,1,1,30
155,5,5,1,0,0,1,0,31
156,5,4,1,0,0,1,0,31
157,5,4,1,0,0,2,0,31
158,5,4,1,0,0,2,0,31
159,5,4,1,0,0,2,0,31
160,4,5,1,0,0,1,1,31
161,5,4,2,0,0,1,1,31
162,5,4,1,0,0,1,1,31
163,4,5,1,0,0,2,1,31
164,5,5,1,0,0,2,0,32
165,5,5,0,1,0,2,0,32
166,4,5,1,1,0,1,1,32
167,5,5,1,1,0,1,1,32
168,5,5,1,0,0,0,2,32
169,5,5,1,0,0,0,2,32
170,5,5,1,0,0,0,1,33
171,5,4,1,0,0,1,1,33
172,5,4,1,0,0,1,1,33
173,5,3,2,0,0,1,0,34
174,5,3,2,0,0,0,1,34
175,4,4,1,1,0,0,1,34
176,5,4,1,0,1,0,1,34
177,4,4,1,1,1,0,0,35
178,5,4,1,1,0,0,1,35
179,5,3,2,1,0,0,1,35
180,5,3,2,1,0,0,0,36
181,5,3,2,0,1,0,1,36
182,5,3,2,0,0,0,1,36
183,4,3,2,0,1,0,1,36
184,5,3,2,0,1,0,1,36
185,5,3,2,0,1,0,2,36
186,5,3,2,0,1,0,2,36
187,4,3,2,0,1,0,1,37
188,5,3,2,0,1,0,1,37
189,5,3,2,0,1,0,1,37
190,5,2,3,0,1,0,1,37
