t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.148,0,1,job finish
2.148,0,2,job start
2.539,5,1,job finish
2.631,6,1,job finish
2.631,6,2,job start
2.727,3,1,job finish
3.37,2,1,job finish
3.37,3,2,job start
3.507,1,1,job finish
3.507,2,2,job start
3.507,1,2,job start
4.169,0,2,job finish
4.169,0,3,job start
4.619,4,1,job finish
4.619,5,2,job start
4.619,4,2,job start
6.17,1,2,job finish
6.17,1,3,job start
6.487,0,3,job finish
6.487,0,4,job start
6.601,6,2,job finish
6.738,5,2,job finish
6.738,6,3,job start
6.778,3,2,job finish
7.275,4,2,job finish
7.275,5,3,job start
7.275,4,3,job start
8.605,2,2,job finish
8.605,3,3,job start
8.605,2,3,job start
8.776,0,4,job finish
8.776,0,5,job start
9.235,6,3,job finish
9.659,1,3,job finish
9.659,1,4,job start
10.219,5,3,job finish
10.219,6,4,job start
10.808,0,5,job finish
10.808,0,6,job start
10.894,3,3,job finish
11.219,2,3,job finish
11.219,3,4,job start
11.219,2,4,job start
11.76,4,3,job finish
11.76,5,4,job start
11.76,4,4,job start
12.316,6,4,job finish
14.425,4,4,job finish
15.211,0,6,job finish
15.211,0,7,job start
15.575,2,4,job finish
15.954,3,4,job finish
15.954,4,5,job start
15.954,3,5,job start
16.039,1,4,job finish
16.039,2,5,job start
16.039,1,5,job start
16.573,5,4,job finish
16.573,6,5,job start
16.573,5,5,job start
18.235,4,5,job finish
18.291,3,5,job finish
18.291,4,6,job start
18.399,1,5,job finish
18.399,1,6,job start
18.557,0,7,job finish
18.557,0,8,job start
18.798,6,5,job finish
20.965,1,6,job finish
20.965,1,7,job start
21.325,0,8,job finish
21.325,0,9,job start
21.399,4,6,job finish
21.62,5,5,job finish
21.62,6,6,job start
21.62,5,6,job start
22.74,2,5,job finish
22.74,3,6,job start
22.74,2,6,job start
23.488,0,9,job finish
23.488,0,10,job start
24.018,5,6,job finish
24.018,5,7,job start
24.497,6,6,job finish
24.497,6,7,job start
25.509,2,6,job finish
25.509,2,7,job start
27.392,3,6,job finish
27.392,4,7,job start
27.392,3,7,job start
29.046,0,10,job finish
29.046,0,11,job start
29.468,1,7,job finish
29.468,1,8,job start
29.797,2,7,job finish
29.797,2,8,job start
30.517,4,7,job finish
30.838,6,7,job finish
31.462,5,7,job finish
31.462,6,8,job start
31.462,5,8,job start
31.96,1,8,job finish
31.96,1,9,job start
32.13,0,11,job finish
32.13,0,12,job start
34.75,6,8,job finish
34.904,0,12,job finish
34.904,0,13,job start
35.071,3,7,job finish
35.071,4,8,job start
35.071,3,8,job start
35.096,2,8,job finish
35.096,2,9,job start
37.995,1,9,job finish
37.995,1,10,job start
38.462,0,13,job finish
38.462,0,14,job start
38.61,2,9,job finish
38.61,2,10,job start
39.567,3,8,job finish
39.567,3,9,job start
40.674,5,8,job finish
40.674,6,9,job start
40.79,0,14,job finish
40.79,0,15,job start
41.25,2,10,job finish
41.493,1,10,job finish
41.493,2,11,job start
41.493,1,11,job start
41.784,4,8,job finish
41.784,5,9,job start
41.784,4,9,job start
42.904,0,15,job finish
42.904,0,16,job start
44.071,2,11,job finish
44.194,3,9,job finish
44.194,3,10,job start
44.262,6,9,job finish
44.6,1,11,job finish
44.6,2,12,job start
44.6,1,12,job start
44.771,5,9,job finish
44.771,6,10,job start
46.305,3,10,job finish
46.305,3,11,job start
47.363,4,9,job finish
47.363,5,10,job start
47.363,4,10,job start
47.524,2,12,job finish
48.348,0,16,job finish
48.348,0,17,job start
48.39,3,11,job finish
48.39,3,12,job start
48.672,1,12,job finish
48.672,2,13,job start
48.672,1,13,job start
49.238,6,10,job finish
50.459,3,12,job finish
50.459,3,13,job start
51.045,1,13,job finish
51.045,1,14,job start
51.151,5,10,job finish
51.151,6,11,job start
52.372,0,17,job finish
52.372,0,18,job start
54.651,2,13,job finish
54.651,2,14,job start
55.096,1,14,job finish
55.096,1,15,job start
55.124,4,10,job finish
55.124,5,11,job start
55.124,4,11,job start
56.767,6,11,job finish
57.312,0,18,job finish
57.312,0,19,job start
