,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,0.04300000000000015,0.04300000000000015,3.0,3.0,3.0,3.0,3.0,S2
4,1.0430000000000001,1.0430000000000001,4.0,4.0,4.0,4.0,4.0,S2
5,2.043,2.043,5.0,5.0,0.9909999999999997,0.34999999999999964,5.0,S2
6,3.043,3.043,0.7220000000000004,0.7220000000000004,1.9909999999999997,1.3499999999999996,0.9889999999999999,S0
7,4.043,4.043,1.7220000000000004,1.7220000000000004,2.9909999999999997,2.3499999999999996,1.9889999999999999,S0
8,5.043,5.043,2.7220000000000004,2.7220000000000004,3.9909999999999997,3.3499999999999996,2.989,S0
9,6.043,6.043,3.7220000000000004,0.49099999999999966,4.991,0.5489999999999995,3.989,S0
10,7.043,7.043,4.722,1.4909999999999997,5.991,1.5489999999999995,4.989,S0
11,8.043,0.5920000000000005,5.722,2.4909999999999997,6.991,2.5489999999999995,5.989,S0
12,9.043,1.5920000000000005,6.722,0.4870000000000001,7.991,3.5489999999999995,6.989,S0
13,10.043,2.5920000000000005,7.722,1.487,8.991,0.3000000000000007,0.41000000000000014,S0
14,11.043,3.5920000000000005,8.722000000000001,2.487,9.991,1.3000000000000007,1.4100000000000001,S0
15,12.043,4.5920000000000005,9.722000000000001,3.487,10.991,2.3000000000000007,2.41,S0
16,13.043,5.5920000000000005,10.722000000000001,4.487,0.057000000000000384,0.2810000000000006,3.41,S0
17,14.043,6.5920000000000005,0.28000000000000114,5.487,1.0570000000000004,1.2810000000000006,4.41,S0
18,15.043,7.5920000000000005,1.2800000000000011,6.487,2.0570000000000004,2.2810000000000006,5.41,S0
19,16.043,0.30600000000000094,2.280000000000001,7.487,3.0570000000000004,3.2810000000000006,6.41,S0
20,17.043,1.306000000000001,3.280000000000001,0.7639999999999993,4.057,4.281000000000001,7.41,S0
21,18.043,2.306000000000001,4.280000000000001,1.7639999999999993,5.057,5.281000000000001,8.41,S0
22,19.043,3.306000000000001,5.280000000000001,2.7639999999999993,0.11799999999999855,6.281000000000001,9.41,S0
23,20.043,4.306000000000001,0.6930000000000014,3.7639999999999993,1.1179999999999986,7.281000000000001,10.41,S0
24,21.043,5.306000000000001,1.6930000000000014,4.763999999999999,2.1179999999999986,8.281,11.41,S0
25,22.043,0.5180000000000007,2.6930000000000014,5.763999999999999,3.1179999999999986,9.281,12.41,S0
26,23.043,1.5180000000000007,3.6930000000000014,6.763999999999999,4.1179999999999986,10.281,13.41,S0
27,24.043,2.5180000000000007,4.693000000000001,7.763999999999999,5.1179999999999986,11.281,0.35999999999999943,S0
28,25.043,3.5180000000000007,5.693000000000001,8.764,6.1179999999999986,12.281,1.3599999999999994,S0
