t,B0,B1,B2,B3,B4,B5,B6,B7
1,4,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0
3,4,1,0,0,0,0,0,1
4,5,1,0,0,0,0,0,1
5,5,1,0,0,0,0,0,1
6,5,1,0,0,0,0,0,2
7,5,1,0,0,0,0,0,2
8,5,0,1,0,0,0,0,2
9,4,1,1,0,0,0,0,2
10,5,1,1,0,0,0,0,2
11,5,1,1,0,0,0,0,3
12,4,2,0,0,0,0,0,3
13,5,1,1,0,0,0,0,3
14,5,1,1,0,0,0,0,3
15,4,2,1,0,0,0,0,3
16,5,2,1,0,0,0,0,3
17,5,2,1,0,0,0,0,3
18,4,2,2,0,0,0,0,4
19,5,2,2,0,0,0,0,4
20,4,3,1,0,0,0,0,4
21,5,2,2,0,0,0,0,4
22,5,2,2,0,0,0,0,4
23,5,1,3,0,0,0,0,4
24,5,1,3,0,0,0,0,4
25,5,1,2,0,0,0,0,4
26,4,2,2,0,0,0,0,4
27,5,2,2,0,0,0,0,5
28,5,2,1,1,0,0,0,5
29,5,2,1,1,0,0,0,5
30,5,1,2,1,0,0,0,5
31,4,2,1,1,0,0,0,5
32,5,2,1,1,0,0,0,5
33,4,2,1,2,0,0,0,6
34,5,2,1,2,0,0,0,6
35,5,1,2,1,0,0,0,6
36,5,1,2,1,0,0,0,6
37,5,1,2,1,0,0,0,6
38,5,1,1,1,1,0,0,7
39,4,2,1,1,1,0,0,7
40,5,2,1,1,0,0,0,7
41,4,3,0,1,1,0,0,7
42,5,2,1,1,0,1,0,7
43,5,2,1,1,0,1,0,7
44,5,2,1,1,0,0,0,7
45,5,1,1,2,0,0,0,7
46,5,1,1,2,0,0,0,7
47,5,1,1,2,0,0,1,7
48,5,1,1,1,0,0,0,8
49,5,1,1,1,0,0,0,8
50,4,2,1,1,0,0,0,8
51,5,2,0,2,0,0,1,8
52,5,1,1,1,1,0,1,8
53,5,1,1,1,0,0,1,8
54,4,2,1,1,0,0,1,8
55,5,1,2,0,0,1,0,9
56,5,1,2,0,0,1,0,9
57,4,2,1,1,0,1,0,10
58,5,2,1,1,0,0,0,10
59,5,1,2,1,0,0,0,10
60,4,2,2,1,0,0,0,10
61,5,1,2,1,1,0,0,11
62,5,1,2,1,0,0,0,11
63,5,1,2,1,0,0,0,11
64,5,1,2,0,0,1,0,11
65,5,0,3,0,0,0,0,12
66,5,0,3,0,0,0,0,12
67,4,1,2,1,0,0,0,12
68,5,1,2,1,0,0,0,12
69,5,1,2,1,0,1,0,13
70,4,2,2,1,0,1,0,13
71,5,2,2,1,0,1,0,13
72,5,2,2,1,0,0,0,13
73,4,3,2,0,0,0,0,13
74,5,3,1,1,0,0,0,14
75,4,3,2,0,1,0,0,14
76,5,3,2,0,1,0,0,15
77,5,3,2,0,1,0,0,15
78,5,2,3,0,2,0,0,15
79,5,2,3,0,1,0,0,15
80,5,2,2,0,1,0,0,15
81,5,1,3,0,1,0,0,15
82,5,1,2,1,1,0,0,15
83,5,1,2,1,1,0,0,15
84,4,1,3,1,0,0,0,15
85,5,1,2,2,0,0,0,15
86,5,1,2,1,1,0,0,15
87,5,0,2,2,1,0,0,15
88,4,1,2,2,0,0,1,15
89,5,1,2,1,1,0,1,15
90,5,1,2,1,1,0,2,15
91,5,0,2,2,0,0,2,15
92,5,0,2,2,0,0,2,15
93,5,0,1,3,0,0,1,16
94,5,0,2,3,0,0,2,16
95,4,0,2,2,0,0,1,17
96,5,0,2,2,0,0,1,17
97,5,0,1,3,0,0,2,17
98,5,0,2,2,0,0,2,17
99,4,0,2,2,0,0,1,18
100,5,0,2,2,0,0,2,18
101,5,0,2,2,0,0,2,18
102,4,1,2,2,0,0,2,18
103,5,1,2,2,0,0,2,18
104,4,2,1,2,0,0,1,19
105,5,1,2,2,0,0,1,19
106,5,1,2,2,0,0,1,20
107,4,2,2,2,0,0,1,20
108,5,2,2,1,0,0,1,20
109,4,2,2,2,0,0,0,21
110,5,2,2,2,0,0,1,21
111,5,2,2,1,0,0,1,21
112,5,1,3,1,0,0,0,22
113,4,2,2,2,0,0,0,22
114,5,1,3,1,0,0,1,22
115,5,1,3,1,0,0,1,22
116,4,1,4,1,0,0,1,22
117,5,1,3,2,0,1,1,22
118,5,1,3,2,0,0,2,22
119,4,2,3,2,0,0,1,23
120,5,2,2,3,0,0,1,23
121,4,3,2,3,0,0,0,24
122,5,3,2,3,0,0,1,24
123,5,3,1,4,0,0,1,24
124,4,4,1,4,0,0,0,25
125,5,3,1,4,0,0,0,25
126,5,3,1,4,0,0,0,25
127,4,4,0,5,0,0,0,26
128,5,3,1,5,0,0,0,26
129,4,4,1,5,0,0,0,26
130,5,4,1,4,0,0,0,26
131,5,4,1,4,0,0,0,26
132,4,5,1,4,0,0,0,26
133,5,4,2,3,1,0,0,26
134,4,5,1,4,1,0,0,26
135,5,5,1,4,0,0,0,26
136,5,5,1,4,0,0,0,27
137,5,4,1,5,0,0,0,27
138,5,4,1,5,0,1,0,27
139,5,4,1,5,0,1,0,27
140,5,4,1,5,0,0,0,27
141,4,5,1,5,0,0,0,27
142,5,4,2,5,0,0,0,27
143,5,4,2,5,0,0,0,28
144,5,4,2,5,0,0,0,28
145,5,3,3,5,0,0,0,28
146,4,4,3,5,0,0,0,28
147,5,4,2,5,0,0,0,28
148,5,4,2,5,0,0,0,28
149,4,5,2,4,1,0,0,28
150,5,4,3,4,1,0,0,28
151,5,4,3,4,1,0,0,29
152,5,3,3,4,1,0,0,29
153,4,4,3,4,1,0,0,29
154,5,4,2,4,2,0,0,29
155,5,4,2,4,2,0,0,29
156,4,5,2,4,2,0,0,29
157,5,5,1,5,2,0,0,29
158,5,4,2,5,1,0,0,30
159,5,4,2,5,1,0,0,30
160,5,4,2,5,1,0,0,30
161,4,5,2,4,1,0,0,30
162,5,4,2,5,1,0,0,30
163,5,4,2,5,0,0,0,31
164,4,4,3,4,1,0,0,31
165,5,4,2,5,1,0,0,31
166,4,5,2,5,0,1,0,31
167,5,5,2,5,0,1,0,31
168,5,4,3,5,0,1,0,32
169,5,4,3,5,0,1,0,32
170,5,4,3,5,0,1,0,32
171,5,3,4,5,0,1,0,32
172,5,3,4,5,0,1,0,32
173,5,3,4,5,0,1,0,32
174,5,2,5,5,0,1,0,33
175,4,3,5,5,0,1,0,33
176,5,2,5,5,0,0,0,33
177,5,2,5,5,0,0,0,33
178,5,2,5,5,0,0,0,33
179,5,2,4,5,1,0,0,33
180,4,2,5,5,1,0,0,34
181,5,2,5,5,1,0,0,34
182,5,2,5,5,0,0,0,34
183,5,1,5,5,1,0,0,34
184,4,2,5,5,1,0,1,34
185,5,2,5,5,1,0,1,34
186,4,3,5,5,1,0,0,35
187,5,2,5,5,2,0,0,35
188,5,2,5,5,1,0,0,35
189,4,3,5,5,1,0,0,36
190,5,3,5,5,1,0,0,36
