,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,S0
4,4.0,4.0,4.0,4.0,0.10899999999999999,0.9380000000000002,0.9380000000000002,S0
5,5.0,5.0,5.0,5.0,1.109,1.9380000000000002,1.9380000000000002,S0
6,0.3330000000000002,6.0,6.0,6.0,2.109,2.938,2.938,S1
7,1.3330000000000002,0.2969999999999997,7.0,7.0,3.109,3.938,3.938,S2
8,2.333,1.2969999999999997,8.0,8.0,4.109,4.938000000000001,4.938000000000001,S2
9,3.333,2.2969999999999997,0.8290000000000006,0.8290000000000006,5.109,5.938000000000001,5.938000000000001,S5
10,4.333,3.2969999999999997,1.8290000000000006,1.8290000000000006,6.109,6.938000000000001,6.938000000000001,S5
11,5.333,4.297,2.8290000000000006,2.8290000000000006,0.08699999999999974,7.938000000000001,7.938000000000001,S5
12,6.333,5.297,3.8290000000000006,3.8290000000000006,1.0869999999999997,8.938,8.938,S5
13,7.333,6.297,4.829000000000001,4.829000000000001,2.0869999999999997,9.938,9.938,S5
14,8.333,7.297,5.829000000000001,5.829000000000001,3.0869999999999997,10.938,10.938,S5
15,9.333,8.297,6.829000000000001,6.829000000000001,4.087,11.938,11.938,S5
16,10.333,9.297,7.829000000000001,0.8439999999999994,5.087,12.938,12.938,S5
17,11.333,10.297,8.829,1.8439999999999994,6.087,13.938,13.938,S5
18,12.333,11.297,9.829,2.8439999999999994,7.087,14.938,14.938,S5
19,13.333,12.297,10.829,3.8439999999999994,8.087,0.9639999999999986,15.938,S6
20,14.333,13.297,11.829,4.843999999999999,9.087,1.9639999999999986,16.938000000000002,S6
21,15.333,14.297,12.829,5.843999999999999,10.087,2.9639999999999986,17.938000000000002,S6
22,16.333,15.297,13.829,6.843999999999999,11.087,3.9639999999999986,18.938000000000002,S6
23,17.333,16.297,14.829,7.843999999999999,12.087,4.963999999999999,0.6350000000000016,S0
24,18.333,17.297,15.829,8.844,13.087,5.963999999999999,1.6350000000000016,S0
25,19.333,18.297,16.829,9.844,14.087,6.963999999999999,2.6350000000000016,S0
26,20.333,19.297,17.829,10.844,15.087,7.963999999999999,0.5470000000000006,S0
27,21.333,20.297,18.829,11.844,0.7890000000000015,8.963999999999999,1.5470000000000006,S0
28,22.333,21.297,19.829,12.844,1.7890000000000015,9.963999999999999,2.5470000000000006,S0
29,23.333,22.297,20.829,13.844,2.7890000000000015,10.963999999999999,3.5470000000000006,S0
30,24.333,23.297,21.829,14.844,3.7890000000000015,11.963999999999999,4.547000000000001,S0
31,25.333,24.297,22.829,15.844,4.7890000000000015,12.963999999999999,5.547000000000001,S0
