t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
3.077,3,1,job finish
4.96,4,1,job finish
4.96,4,2,job start
5.217,6,1,job finish
6.954,0,1,job finish
6.954,0,2,job start
7.273,2,1,job finish
7.273,3,2,job start
7.819,1,1,job finish
7.819,2,2,job start
7.819,1,2,job start
9.467,0,2,job finish
9.467,0,3,job start
9.547,3,2,job finish
9.951,2,2,job finish
9.951,3,3,job start
10.957,4,2,job finish
10.957,4,3,job start
11.031,5,1,job finish
11.031,6,2,job start
11.031,5,2,job start
12.201,0,3,job finish
12.201,0,4,job start
13.427,5,2,job finish
13.427,5,3,job start
14.045,4,3,job finish
14.418,1,2,job finish
14.418,2,3,job start
14.418,1,3,job start
15.599,6,2,job finish
15.599,6,3,job start
15.779,3,3,job finish
15.779,4,4,job start
16.585,1,3,job finish
16.585,1,4,job start
16.701,5,3,job finish
16.701,5,4,job start
18.938,0,4,job finish
18.938,0,5,job start
19.644,1,4,job finish
19.644,1,5,job start
20.429,5,4,job finish
20.472,6,3,job finish
20.472,6,4,job start
21.854,1,5,job finish
22.292,4,4,job finish
22.292,5,5,job start
23.279,2,3,job finish
23.279,3,4,job start
23.279,2,4,job start
25.488,6,4,job finish
25.488,6,5,job start
25.632,3,4,job finish
25.632,4,5,job start
25.829,0,5,job finish
25.829,1,6,job start
25.829,0,6,job start
27.857,2,4,job finish
27.857,3,5,job start
27.857,2,5,job start
27.989,6,5,job finish
28.626,1,6,job finish
28.709,0,6,job finish
28.709,1,7,job start
28.709,0,7,job start
29.22,5,5,job finish
29.22,6,6,job start
30.723,1,7,job finish
30.766,0,7,job finish
30.766,1,8,job start
30.766,0,8,job start
30.789,2,5,job finish
30.789,2,6,job start
31.103,3,5,job finish
31.103,3,6,job start
31.287,4,5,job finish
31.287,5,6,job start
31.287,4,6,job start
32.479,6,6,job finish
34.347,4,6,job finish
34.931,1,8,job finish
34.95,3,6,job finish
34.95,4,7,job start
35.096,0,8,job finish
35.096,1,9,job start
35.096,0,9,job start
35.294,2,6,job finish
35.294,3,7,job start
35.294,2,7,job start
37.364,2,7,job finish
37.364,2,8,job start
37.548,5,6,job finish
37.548,6,7,job start
37.548,5,7,job start
38.085,1,9,job finish
39.595,5,7,job finish
39.614,4,7,job finish
39.614,5,8,job start
40.691,3,7,job finish
40.691,4,8,job start
40.691,3,8,job start
40.789,0,9,job finish
40.789,1,10,job start
40.789,0,10,job start
43.755,0,10,job finish
43.755,0,11,job start
45.422,6,7,job finish
45.422,6,8,job start
45.754,4,8,job finish
45.882,2,8,job finish
45.882,2,9,job start
46.879,5,8,job finish
46.879,5,9,job start
48.246,6,8,job finish
48.246,6,9,job start
48.838,1,10,job finish
48.838,1,11,job start
49.25,5,9,job finish
49.396,2,9,job finish
49.396,2,10,job start
49.523,3,8,job finish
49.523,4,9,job start
49.523,3,9,job start
50.918,1,11,job finish
51.287,6,9,job finish
51.287,6,10,job start
51.466,0,11,job finish
51.466,1,12,job start
51.466,0,12,job start
51.544,3,9,job finish
51.544,3,10,job start
52.377,2,10,job finish
52.377,2,11,job start
52.82,4,9,job finish
52.82,5,10,job start
52.82,4,10,job start
53.701,1,12,job finish
53.773,3,10,job finish
53.773,3,11,job start
54.146,0,12,job finish
54.146,1,13,job start
54.146,0,13,job start
54.935,2,11,job finish
54.935,2,12,job start
55.619,4,10,job finish
55.619,4,11,job start
56.629,6,10,job finish
57.721,0,13,job finish
57.721,0,14,job start
58.426,1,13,job finish
58.426,1,14,job start
60.256,0,14,job finish
60.256,0,15,job start
60.499,2,12,job finish
60.499,2,13,job start
61.141,3,11,job finish
61.141,3,12,job start
61.381,4,11,job finish
61.381,4,12,job start
62.204,1,14,job finish
62.204,1,15,job start
62.631,0,15,job finish
62.631,0,16,job start
63.378,2,13,job finish
63.378,2,14,job start
63.924,5,10,job finish
63.924,6,11,job start
63.924,5,11,job start
64.202,4,12,job finish
64.355,1,15,job finish
64.355,1,16,job start
66.403,6,11,job finish
67.474,1,16,job finish
67.846,3,12,job finish
