,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,0.9060000000000001,0.883,0.7410000000000001,0.4670000000000001,0.21700000000000008,3.0,3.0,S5
4,1.9060000000000001,1.883,1.741,1.467,1.217,0.5569999999999999,0.5569999999999999,S0
5,2.906,2.883,2.741,2.467,2.217,1.557,1.557,S0
6,3.906,3.883,3.741,3.467,3.217,2.557,2.557,S0
7,4.906000000000001,4.883,4.741,0.3680000000000003,0.4480000000000004,3.557,3.557,S0
8,5.906000000000001,5.883,0.3049999999999997,1.3680000000000003,1.4480000000000004,4.557,0.23399999999999999,S0
9,6.906000000000001,6.883,1.3049999999999997,2.3680000000000003,0.23399999999999999,5.557,1.234,S0
10,7.906000000000001,7.883,0.23900000000000077,0.2970000000000006,1.234,6.557,2.234,S0
11,8.906,8.883,1.2390000000000008,1.2970000000000006,2.234,7.557,3.234,S0
12,9.906,9.883,2.2390000000000008,2.2970000000000006,3.234,8.557,0.9350000000000005,S0
13,10.906,10.883,3.2390000000000008,3.2970000000000006,4.234,9.557,1.9350000000000005,S0
14,11.906,11.883,0.7710000000000008,4.297000000000001,5.234,10.557,2.9350000000000005,S0
15,12.906,12.883,1.7710000000000008,5.297000000000001,0.19599999999999973,11.557,0.4629999999999992,S0
16,13.906,0.8070000000000004,2.771000000000001,6.297000000000001,1.1959999999999997,12.557,1.4629999999999992,S0
17,14.906,1.8070000000000004,3.771000000000001,7.297000000000001,2.1959999999999997,13.557,2.462999999999999,S0
18,15.906,2.8070000000000004,4.771000000000001,8.297,3.1959999999999997,14.557,3.462999999999999,S0
19,16.906,3.8070000000000004,5.771000000000001,9.297,4.196,0.14999999999999858,4.462999999999999,S0
20,17.906,4.807,0.8440000000000012,10.297,5.196,1.1499999999999986,5.462999999999999,S0
21,18.906,5.807,1.8440000000000012,11.297,0.26899999999999835,2.1499999999999986,6.462999999999999,S0
22,19.906,6.807,2.844000000000001,12.297,1.2689999999999984,3.1499999999999986,0.5339999999999989,S0
23,20.906,7.807,3.844000000000001,13.297,2.2689999999999984,4.149999999999999,1.533999999999999,S0
24,21.906,0.23900000000000077,4.844000000000001,14.297,3.2689999999999984,0.5689999999999991,2.533999999999999,S0
25,22.906,1.2390000000000008,5.844000000000001,15.297,4.268999999999998,1.568999999999999,3.533999999999999,S0
26,23.906,2.2390000000000008,6.844000000000001,0.9319999999999986,5.268999999999998,2.568999999999999,4.533999999999999,S0
27,24.906,3.2390000000000008,7.844000000000001,1.9319999999999986,6.268999999999998,3.568999999999999,5.533999999999999,S0
28,25.906,4.239000000000001,8.844000000000001,2.9319999999999986,7.268999999999998,4.568999999999999,6.533999999999999,S0
