,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,S0
4,0.673,4.0,4.0,4.0,4.0,4.0,0.06599999999999984,S1
5,1.673,5.0,5.0,5.0,5.0,0.6180000000000003,1.0659999999999998,S1
6,2.673,0.3230000000000004,0.3230000000000004,6.0,6.0,1.6180000000000003,2.066,S3
7,3.673,1.3230000000000004,1.3230000000000004,0.9260000000000002,0.9260000000000002,2.6180000000000003,3.066,S0
8,4.673,2.3230000000000004,2.3230000000000004,1.9260000000000002,1.9260000000000002,3.6180000000000003,0.13400000000000034,S0
9,5.673,3.3230000000000004,3.3230000000000004,2.926,2.926,4.618,1.1340000000000003,S0
10,6.673,4.323,4.323,3.926,3.926,5.618,2.1340000000000003,S0
11,7.673,5.323,5.323,4.926,4.926,0.1639999999999997,3.1340000000000003,S0
12,8.673,6.323,6.323,5.926,5.926,1.1639999999999997,4.134,S0
13,9.673,7.323,7.323,0.8330000000000002,6.926,2.1639999999999997,5.134,S0
14,10.673,8.323,8.323,1.8330000000000002,7.926,3.1639999999999997,0.20899999999999963,S0
15,11.673,9.323,9.323,2.833,8.926,4.164,1.2089999999999996,S0
16,12.673,10.323,10.323,3.833,9.926,0.3049999999999997,2.2089999999999996,S0
17,13.673,11.323,11.323,4.833,10.926,1.3049999999999997,3.2089999999999996,S0
18,14.673,12.323,12.323,5.833,11.926,2.3049999999999997,4.209,S0
19,15.673,13.323,13.323,6.833,12.926,3.3049999999999997,0.9430000000000014,S0
20,16.673000000000002,14.323,14.323,7.833,13.926,4.305,1.9430000000000014,S0
21,17.673000000000002,15.323,15.323,8.833,14.926,5.305,2.9430000000000014,S0
22,18.673000000000002,16.323,0.7439999999999998,9.833,15.926,0.3670000000000009,3.9430000000000014,S0
23,19.673000000000002,17.323,1.7439999999999998,10.833,16.926000000000002,1.3670000000000009,4.943000000000001,S0
24,20.673000000000002,18.323,2.7439999999999998,11.833,17.926000000000002,2.367000000000001,5.943000000000001,S0
25,21.673000000000002,19.323,3.7439999999999998,12.833,18.926000000000002,3.367000000000001,6.943000000000001,S0
26,22.673000000000002,20.323,0.21199999999999974,13.833,19.926000000000002,4.367000000000001,7.943000000000001,S0
27,23.673000000000002,21.323,1.2119999999999997,14.833,20.926000000000002,5.367000000000001,8.943000000000001,S0
28,24.673000000000002,22.323,2.2119999999999997,15.833,21.926000000000002,6.367000000000001,9.943000000000001,S0
29,25.673000000000002,23.323,3.2119999999999997,16.833,22.926000000000002,7.367000000000001,10.943000000000001,S0
30,26.673000000000002,24.323,4.212,17.833,23.926000000000002,8.367,0.4499999999999993,S0
