t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
0,5,1,job start
0,6,1,job start
2.129,5,1,job finish
3.054,4,1,job finish
3.054,5,2,job start
3.667,6,1,job finish
3.667,6,2,job start
3.786,3,1,job finish
3.786,4,2,job start
3.883,2,1,job finish
3.883,3,2,job start
6.65,4,2,job finish
7.455,0,1,job finish
7.455,0,2,job start
7.461,3,2,job finish
7.461,4,3,job start
7.704,1,1,job finish
7.704,2,2,job start
7.704,1,2,job start
9.442,6,2,job finish
9.945,2,2,job finish
9.945,3,3,job start
10.429,5,2,job finish
10.429,6,3,job start
10.429,5,3,job start
11.377,1,2,job finish
11.377,2,3,job start
12.919,0,2,job finish
12.919,1,3,job start
12.919,0,3,job start
13.294,6,3,job finish
13.83,2,3,job finish
14.697,5,3,job finish
14.697,6,4,job start
15.171,1,3,job finish
15.171,2,4,job start
15.786,4,3,job finish
15.786,5,4,job start
17.15,3,3,job finish
17.15,4,4,job start
17.15,3,4,job start
17.928,2,4,job finish
18.436,6,4,job finish
19.75,5,4,job finish
19.75,6,5,job start
19.952,0,3,job finish
19.952,1,4,job start
19.952,0,4,job start
21.6,3,4,job finish
21.6,3,5,job start
23.829,3,5,job finish
24.103,0,4,job finish
24.103,0,5,job start
25.079,4,4,job finish
25.079,5,5,job start
25.079,4,5,job start
26.399,1,4,job finish
26.399,2,5,job start
26.399,1,5,job start
27.399,4,5,job finish
27.399,4,6,job start
28.432,6,5,job finish
28.582,5,5,job finish
28.582,6,6,job start
28.582,5,6,job start
28.773,0,5,job finish
28.773,0,6,job start
28.775,1,5,job finish
28.775,1,6,job start
29.634,4,6,job finish
30.974,1,6,job finish
31.559,5,6,job finish
31.559,5,7,job start
31.889,6,6,job finish
31.889,6,7,job start
32.702,2,5,job finish
32.702,3,6,job start
32.702,2,6,job start
34.543,0,6,job finish
34.543,1,7,job start
34.543,0,7,job start
34.736,6,7,job finish
35.179,5,7,job finish
35.179,6,8,job start
35.755,3,6,job finish
35.755,4,7,job start
37.955,2,6,job finish
37.955,3,7,job start
37.955,2,7,job start
38.649,4,7,job finish
38.649,5,8,job start
38.712,1,7,job finish
39.852,6,8,job finish
41.012,5,8,job finish
41.012,6,9,job start
41.96,3,7,job finish
41.96,4,8,job start
43.045,2,7,job finish
43.045,3,8,job start
43.045,2,8,job start
44.776,4,8,job finish
44.776,5,9,job start
46.658,3,8,job finish
46.658,4,9,job start
48.296,0,7,job finish
48.296,1,8,job start
48.296,0,8,job start
48.97,5,9,job finish
49.125,2,8,job finish
49.125,3,9,job start
49.13,4,9,job finish
49.13,5,10,job start
49.255,6,9,job finish
49.255,6,10,job start
51.321,0,8,job finish
51.321,0,9,job start
51.416,5,10,job finish
51.576,1,8,job finish
51.576,2,9,job start
51.576,1,9,job start
54.128,1,9,job finish
54.204,2,9,job finish
54.204,2,10,job start
55.261,6,10,job finish
55.261,6,11,job start
57.57,6,11,job finish
58.677,3,9,job finish
58.677,4,10,job start
58.677,3,10,job start
58.842,2,10,job finish
59.556,0,9,job finish
59.556,1,10,job start
59.556,0,10,job start
60.836,4,10,job finish
60.836,5,11,job start
61.945,1,10,job finish
61.945,2,11,job start
62.787,3,10,job finish
62.787,4,11,job start
62.787,3,11,job start
63.309,5,11,job finish
63.309,6,12,job start
64.294,2,11,job finish
65.146,4,11,job finish
65.146,5,12,job start
65.353,3,11,job finish
65.353,4,12,job start
65.353,3,12,job start
66.547,6,12,job finish
66.804,0,10,job finish
66.804,1,11,job start
66.804,0,11,job start
68.285,4,12,job finish
68.99,3,12,job finish
68.99,4,13,job start
69.442,5,12,job finish
69.442,6,13,job start
69.442,5,13,job start
69.758,0,11,job finish
69.758,0,12,job start
69.766,1,11,job finish
69.766,2,12,job start
69.766,1,12,job start
71.504,4,13,job finish
71.895,1,12,job finish
72.6,0,12,job finish
72.6,1,13,job start
72.6,0,13,job start
73.055,2,12,job finish
73.055,3,13,job start
73.055,2,13,job start
73.966,6,13,job finish
74.767,5,13,job finish
74.767,6,14,job start
74.767,5,14,job start
75.407,1,13,job finish
