t,B0,B1,B2,B3,B4,B5,B6,B7
1,4,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0
3,5,0,0,1,0,1,0,0
4,4,0,0,1,0,1,0,0
5,5,0,0,1,0,1,0,0
6,5,0,0,0,0,0,1,0
7,4,0,1,0,0,0,0,1
8,5,0,1,0,1,0,1,1
9,5,0,0,0,1,0,0,2
10,5,0,1,0,0,0,0,2
11,5,0,1,0,0,0,0,3
12,5,0,0,1,0,0,0,3
13,5,0,0,1,0,0,0,3
14,5,0,0,1,0,0,0,3
15,4,0,0,0,0,0,0,3
16,5,0,0,0,0,0,0,3
17,5,0,0,1,0,0,0,3
18,5,0,0,1,0,0,0,4
19,4,0,0,0,1,0,0,4
20,5,0,0,0,0,0,0,4
21,5,0,0,0,0,0,0,4
22,5,0,0,1,0,0,1,4
23,5,0,0,0,1,0,0,5
24,5,0,0,0,0,0,0,5
25,5,0,0,1,0,0,0,6
26,4,0,0,1,0,0,0,6
27,5,0,0,1,0,0,0,6
28,5,0,0,1,0,0,0,6
29,4,1,0,1,0,0,0,7
30,5,1,0,1,0,0,0,7
31,5,1,0,1,0,0,0,7
32,4,2,0,0,0,0,0,7
33,5,2,0,0,0,0,0,8
34,5,2,0,0,0,0,0,8
35,4,2,0,0,1,0,0,8
36,5,2,0,0,1,0,0,8
37,5,2,0,0,1,0,0,8
38,5,2,0,0,0,0,0,8
39,4,2,1,0,0,0,0,8
40,5,2,0,0,0,0,0,8
41,5,2,0,0,0,1,0,8
42,4,2,0,0,0,0,0,8
43,5,2,0,0,0,0,0,8
44,5,1,1,0,0,0,0,8
45,4,2,1,0,0,0,0,9
46,5,2,1,0,0,0,0,9
47,4,3,1,0,0,0,0,9
48,5,2,1,0,0,0,0,9
49,5,2,1,0,0,0,0,9
50,5,2,1,0,0,1,0,9
51,4,3,0,1,0,0,0,10
52,5,2,1,1,0,0,0,10
53,5,2,1,1,0,0,0,11
54,5,1,2,1,0,0,0,11
55,4,2,2,1,0,0,0,11
56,5,2,1,2,0,0,0,11
57,5,1,2,2,0,0,0,11
58,4,2,2,2,0,0,0,12
59,5,2,2,1,0,0,0,12
60,5,2,2,1,0,0,0,12
61,4,2,2,2,0,0,0,12
62,5,2,2,2,0,0,0,12
63,4,3,2,1,1,0,0,12
64,5,3,1,2,1,0,0,12
65,5,2,2,2,1,0,0,12
66,4,3,2,1,1,0,0,12
67,5,3,1,2,1,0,0,12
68,4,4,1,2,0,0,0,12
69,5,4,1,1,1,0,0,12
70,5,3,1,2,1,0,0,12
71,5,3,1,2,0,1,0,13
72,5,2,2,1,1,1,0,13
73,4,3,1,2,1,1,0,13
74,5,3,1,2,1,1,0,13
75,5,3,1,1,2,1,0,13
76,5,3,1,1,1,2,0,13
77,5,3,1,0,2,2,0,13
78,4,4,1,0,1,2,0,13
79,5,3,2,0,1,2,0,13
80,5,3,1,0,2,2,0,13
81,4,4,1,0,1,3,0,14
82,5,3,2,0,1,2,0,14
83,5,3,1,0,2,2,0,14
84,5,3,1,0,2,2,0,14
85,5,3,1,0,2,1,0,15
86,5,2,1,1,2,1,0,15
87,5,2,1,0,3,1,0,15
88,4,2,2,0,3,1,0,16
89,5,2,1,0,4,1,0,16
90,5,2,1,0,3,2,0,16
91,5,2,1,0,4,2,0,16
92,5,2,1,0,4,2,0,16
93,5,1,2,0,4,1,0,16
94,5,1,2,0,4,1,0,16
95,4,1,2,0,3,2,0,17
96,5,1,2,0,3,1,0,17
97,5,1,2,0,3,1,0,17
98,4,2,2,0,3,1,0,17
99,5,1,3,0,4,1,0,17
100,4,2,3,0,4,1,0,18
101,5,2,3,0,3,2,0,18
102,5,1,4,0,3,1,0,18
103,5,1,4,0,3,1,0,18
104,5,1,4,0,2,2,0,18
105,5,0,5,0,2,2,0,18
106,5,0,5,0,2,2,0,19
107,5,0,4,0,1,3,0,19
108,4,0,5,0,1,3,0,19
109,5,0,5,0,1,2,0,19
110,5,0,5,0,0,3,0,19
111,5,0,5,0,0,3,0,19
112,5,0,5,0,0,3,0,19
113,5,0,5,0,0,4,0,20
114,4,1,5,0,0,3,0,20
115,5,1,5,0,0,3,0,20
116,5,1,5,0,0,2,1,20
117,5,1,5,0,0,2,1,20
118,4,2,5,0,0,3,0,21
119,5,1,5,0,0,3,0,21
120,4,2,5,0,0,3,0,22
121,5,2,4,1,0,3,0,22
122,4,2,5,0,0,3,0,22
123,5,2,5,0,0,3,0,22
124,5,2,4,1,0,3,0,22
125,5,2,4,1,0,3,0,22
126,5,1,5,0,0,3,0,22
127,4,2,4,1,0,3,0,22
128,5,2,4,1,0,2,0,23
129,5,2,4,0,1,2,0,23
130,5,2,3,1,1,2,0,23
131,5,2,3,1,1,1,1,23
132,5,2,3,1,0,2,1,23
133,5,2,3,0,1,2,0,24
134,4,2,3,1,1,2,0,24
135,5,2,3,0,2,1,1,24
136,4,3,3,0,1,2,1,24
137,5,3,2,0,2,2,1,24
138,5,2,3,0,2,2,1,24
139,4,3,3,0,1,2,1,25
140,5,2,3,1,1,2,1,25
141,5,2,3,1,1,2,1,25
142,4,3,3,0,2,2,1,25
143,5,3,3,0,2,1,2,25
144,5,3,3,0,1,2,1,26
145,4,4,2,1,1,2,1,26
146,5,4,2,0,2,2,1,26
147,5,4,2,0,1,3,0,27
148,5,4,1,1,1,2,1,27
149,4,5,1,1,1,2,1,27
150,5,5,1,1,0,3,1,27
151,4,5,2,1,0,2,1,28
152,5,5,1,1,1,2,1,28
153,5,5,1,1,1,2,1,28
154,4,5,1,2,1,2,0,29
155,5,5,1,2,1,1,1,29
156,5,5,1,2,1,1,0,30
157,5,5,1,2,1,1,0,30
158,4,5,2,2,0,2,0,30
159,5,5,2,2,0,2,0,30
160,5,5,2,2,0,1,0,31
161,5,4,3,2,0,1,0,31
162,4,5,3,2,0,0,0,32
163,5,5,2,3,0,0,0,32
164,5,4,3,3,0,0,0,32
165,5,4,3,2,0,1,0,33
166,5,4,3,2,0,0,0,33
167,4,4,3,3,0,0,0,33
168,5,4,3,2,1,0,0,34
169,5,4,3,2,1,0,0,34
170,5,4,2,3,1,0,0,34
171,5,3,3,3,1,0,0,34
172,4,4,2,4,0,0,0,34
173,5,4,2,4,0,0,0,34
174,5,4,2,3,1,0,1,34
175,5,3,2,4,1,0,1,34
176,5,3,2,3,2,0,1,34
177,5,3,2,3,2,0,0,35
178,5,3,1,3,3,0,0,35
179,4,4,1,3,2,0,0,35
180,5,3,2,3,2,0,0,35
181,5,3,2,2,3,0,0,35
182,5,3,2,2,2,1,0,35
183,4,4,2,2,2,1,0,36
184,5,3,3,2,2,1,0,36
185,5,3,3,2,2,1,0,36
186,4,4,3,2,1,2,0,36
187,5,3,4,2,1,2,0,36
188,5,3,4,2,1,2,0,36
189,5,3,4,1,2,2,0,36
190,4,3,5,1,1,2,0,36
