,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,S0
4,4.0,4.0,4.0,4.0,4.0,4.0,0.6629999999999998,S0
5,5.0,5.0,5.0,0.4500000000000002,5.0,5.0,1.6629999999999998,S0
6,6.0,6.0,0.40200000000000014,1.4500000000000002,0.569,0.569,2.663,S0
7,7.0,7.0,1.4020000000000001,2.45,1.569,1.569,3.663,S0
8,8.0,8.0,2.402,3.45,2.569,2.569,4.663,S0
9,9.0,9.0,3.402,4.45,3.569,3.569,5.663,S0
10,10.0,10.0,4.402,5.45,4.569,4.569,6.663,S0
11,11.0,11.0,5.402,6.45,5.569,5.569,7.663,S0
12,0.4529999999999994,0.4529999999999994,6.402,7.45,6.569,6.569,8.663,S6
13,1.4529999999999994,1.4529999999999994,7.402,8.45,7.569,7.569,0.04499999999999993,S3
14,2.4529999999999994,2.4529999999999994,8.402000000000001,9.45,8.568999999999999,0.26699999999999946,1.045,S3
15,3.4529999999999994,0.7989999999999995,9.402000000000001,10.45,9.568999999999999,1.2669999999999995,2.045,S3
16,4.452999999999999,1.7989999999999995,10.402000000000001,11.45,10.568999999999999,2.2669999999999995,3.045,S3
17,5.452999999999999,2.7989999999999995,11.402000000000001,12.45,11.568999999999999,3.2669999999999995,0.8870000000000005,S3
18,6.452999999999999,3.7989999999999995,12.402000000000001,13.45,12.568999999999999,0.14300000000000068,1.8870000000000005,S3
19,7.452999999999999,4.7989999999999995,13.402000000000001,0.8150000000000013,13.568999999999999,1.1430000000000007,2.8870000000000005,S4
20,8.453,5.7989999999999995,14.402000000000001,1.8150000000000013,14.568999999999999,2.1430000000000007,3.8870000000000005,S4
21,9.453,6.7989999999999995,15.402000000000001,2.8150000000000013,15.568999999999999,3.1430000000000007,4.8870000000000005,S4
22,10.453,0.7149999999999999,16.402,3.8150000000000013,16.569,4.143000000000001,5.8870000000000005,S4
23,11.453,1.7149999999999999,17.402,4.815000000000001,17.569,5.143000000000001,6.8870000000000005,S4
24,12.453,2.715,18.402,5.815000000000001,18.569,6.143000000000001,0.8109999999999999,S4
25,13.453,3.715,0.16499999999999915,6.815000000000001,19.569,7.143000000000001,1.811,S4
26,14.453,0.4220000000000006,1.1649999999999991,7.815000000000001,20.569,8.143,2.811,S4
27,15.453,1.4220000000000006,2.164999999999999,8.815000000000001,0.43900000000000006,9.143,3.811,S0
28,16.453,2.4220000000000006,3.164999999999999,9.815000000000001,1.439,10.143,4.811,S0
29,17.453,3.4220000000000006,4.164999999999999,10.815000000000001,2.439,11.143,5.811,S0
30,18.453,4.422000000000001,0.45899999999999963,11.815000000000001,3.439,12.143,6.811,S0
