,S0,S1,S2,S3,S4,S5,S6,bottleneck
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,0.548,3.0,S0
4,4.0,4.0,0.41000000000000014,4.0,4.0,1.548,0.899,S0
5,5.0,5.0,1.4100000000000001,0.8140000000000001,0.8140000000000001,2.548,1.899,S0
6,6.0,6.0,2.41,1.814,1.814,3.548,2.899,S0
7,7.0,7.0,3.41,2.814,2.814,0.6950000000000003,3.899,S0
8,0.1639999999999997,0.1639999999999997,4.41,3.814,3.814,1.6950000000000003,4.899,S6
9,1.1639999999999997,1.1639999999999997,5.41,4.814,4.814,2.6950000000000003,5.899,S6
10,2.1639999999999997,2.1639999999999997,6.41,5.814,0.5640000000000001,3.6950000000000003,6.899,S6
11,3.1639999999999997,3.1639999999999997,0.36299999999999955,6.814,1.564,4.695,7.899,S6
12,4.164,0.7710000000000008,1.3629999999999995,7.814,2.564,5.695,8.899000000000001,S6
13,5.164,1.7710000000000008,2.3629999999999995,8.814,3.564,0.5120000000000005,9.899000000000001,S6
14,6.164,2.771000000000001,3.3629999999999995,9.814,0.24799999999999933,1.5120000000000005,10.899000000000001,S6
15,7.164,3.771000000000001,0.051000000000000156,10.814,1.2479999999999993,2.5120000000000005,11.899000000000001,S6
16,8.164,0.8810000000000002,1.0510000000000002,11.814,2.2479999999999993,3.5120000000000005,12.899000000000001,S6
17,9.164,1.8810000000000002,2.051,12.814,3.2479999999999993,0.0030000000000001137,13.899000000000001,S6
18,10.164,2.8810000000000002,3.051,0.5300000000000011,4.247999999999999,1.0030000000000001,14.899000000000001,S6
19,11.164,3.8810000000000002,4.051,1.5300000000000011,5.247999999999999,2.003,15.899000000000001,S6
20,12.164,4.881,5.051,2.530000000000001,6.247999999999999,3.003,16.899,S6
21,13.164,5.881,6.051,3.530000000000001,0.12199999999999989,0.75,17.899,S6
22,14.164,6.881,0.2289999999999992,4.530000000000001,1.1219999999999999,1.75,18.899,S6
23,15.164,7.881,1.2289999999999992,5.530000000000001,2.122,2.75,19.899,S6
24,16.164,8.881,2.228999999999999,6.530000000000001,3.122,3.75,20.899,S6
25,17.164,9.881,3.228999999999999,7.530000000000001,4.122,4.75,21.899,S6
26,18.164,10.881,4.228999999999999,8.530000000000001,5.122,5.75,0.15899999999999892,S0
27,19.164,11.881,5.228999999999999,9.530000000000001,6.122,6.75,1.158999999999999,S0
28,20.164,12.881,6.228999999999999,10.530000000000001,7.122,7.75,2.158999999999999,S0
29,21.164,13.881,7.228999999999999,0.48999999999999844,8.122,8.75,3.158999999999999,S0
30,22.164,14.881,8.229,1.4899999999999984,9.122,9.75,4.158999999999999,S0
