t,B0,B1,B2,B3,B4,B5,B6,B7
1,4,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0
3,4,1,0,0,0,0,0,1
4,5,0,0,1,0,0,0,1
5,5,0,0,1,0,0,0,1
6,5,0,0,1,0,0,0,1
7,4,1,0,2,0,0,0,2
8,5,1,0,2,0,0,0,2
9,5,0,0,2,0,0,0,2
10,4,1,0,2,0,0,0,2
11,5,1,0,2,0,0,0,2
12,4,2,0,2,0,0,0,2
13,5,2,0,3,0,0,0,3
14,5,2,0,2,0,0,0,3
15,5,2,0,2,0,0,0,3
16,4,3,0,2,0,0,0,3
17,5,3,0,2,0,0,0,3
18,5,3,0,2,0,0,0,3
19,5,3,0,2,0,0,0,3
20,4,3,0,2,0,0,0,3
21,5,3,0,1,0,0,0,3
22,5,3,0,1,0,0,0,4
23,4,4,0,2,0,0,0,4
24,5,4,0,1,1,0,0,4
25,5,3,0,1,1,0,0,4
26,5,3,0,1,1,0,0,4
27,5,2,1,0,2,0,0,4
28,5,2,1,0,2,0,0,4
29,4,3,1,0,1,0,0,4
30,5,2,2,0,2,0,0,4
31,5,2,2,0,2,0,0,4
32,5,2,2,0,1,0,0,4
33,5,2,1,0,1,0,0,4
34,4,3,1,0,1,0,0,4
35,5,2,2,0,1,1,0,4
36,5,2,2,0,1,1,0,4
37,4,3,2,0,1,0,1,4
38,5,2,2,0,0,1,0,5
39,5,2,2,0,0,1,0,5
40,4,3,2,0,1,0,1,5
41,5,2,3,0,0,1,0,6
42,5,2,3,0,0,0,1,6
43,5,2,3,0,0,0,1,6
44,5,2,2,0,0,1,1,6
45,5,2,2,0,0,1,1,6
46,4,3,2,0,0,0,2,6
47,5,2,3,0,0,0,2,6
48,5,2,2,0,0,0,1,7
49,5,2,2,0,0,0,2,7
50,5,1,2,1,0,0,2,7
51,5,1,2,1,0,0,1,8
52,5,1,2,0,0,0,1,8
53,5,0,2,1,0,0,1,8
54,5,0,2,1,0,0,0,9
55,5,0,2,2,0,0,0,9
56,4,0,2,2,0,1,0,9
57,5,0,2,2,0,1,0,9
58,5,0,2,1,0,1,0,9
59,5,0,2,1,0,0,1,9
60,5,0,3,1,0,0,1,9
61,5,0,2,2,0,0,0,10
62,5,0,2,2,0,1,0,10
63,4,0,1,3,0,0,1,10
64,5,0,1,2,0,0,1,10
65,5,0,0,3,0,0,1,10
66,4,1,0,3,0,1,1,10
67,5,1,0,3,0,0,2,10
68,4,2,0,3,0,0,2,10
69,5,2,0,2,0,1,2,10
70,5,2,0,2,0,0,2,11
71,4,2,0,1,1,0,2,11
72,5,2,0,1,0,1,1,12
73,5,2,0,1,0,0,2,12
74,5,2,0,1,0,1,2,12
75,5,2,0,1,0,1,1,13
76,4,3,0,1,0,0,2,13
77,5,2,0,1,0,0,2,13
78,5,2,0,0,1,0,2,13
79,4,3,0,0,0,1,1,14
80,5,3,0,0,0,1,1,14
81,5,2,1,0,1,0,2,14
82,5,2,1,0,1,0,1,15
83,5,2,1,0,1,0,1,15
84,5,2,1,0,1,0,1,15
85,4,3,1,0,1,0,2,15
86,5,2,2,0,1,0,1,16
87,4,3,2,0,0,0,1,16
88,5,2,2,0,0,0,1,16
89,5,2,2,0,0,0,1,16
90,5,2,2,0,0,0,1,16
91,4,3,2,0,1,0,1,16
92,5,3,2,0,1,0,1,16
93,5,3,2,0,1,0,1,16
94,4,4,2,0,1,0,1,16
95,5,3,3,0,1,0,1,16
96,5,3,2,0,0,0,2,16
97,4,4,2,0,0,0,2,16
98,5,4,1,1,0,0,2,16
99,5,4,1,0,0,0,2,17
100,5,4,1,0,0,0,2,17
101,5,4,1,0,0,1,2,17
102,5,4,1,0,0,1,2,17
103,5,4,1,0,0,1,2,17
104,4,5,0,0,0,1,1,18
105,5,4,1,0,0,1,1,18
106,5,4,1,0,0,1,0,19
107,4,4,1,0,1,1,0,19
108,5,4,1,0,1,1,0,19
109,5,4,1,0,0,2,0,20
110,5,3,2,0,0,2,0,20
111,4,4,2,0,0,1,0,20
112,5,4,2,0,1,1,0,20
113,5,4,2,0,1,0,1,20
114,4,5,1,0,1,0,0,21
115,5,4,2,0,1,0,0,21
116,5,4,2,0,0,0,1,21
117,4,5,2,0,0,0,0,22
118,5,5,2,0,1,0,0,22
119,5,4,3,0,0,0,1,22
120,5,4,3,0,0,0,1,22
121,4,5,3,0,0,0,1,22
122,5,4,4,0,0,0,1,22
123,5,4,3,0,0,1,0,23
124,4,5,3,0,0,0,1,23
125,5,4,3,1,0,0,1,23
126,5,4,3,1,0,0,1,23
127,4,5,3,1,0,0,0,24
128,5,4,4,1,0,0,0,24
129,5,4,3,2,0,0,0,24
130,5,4,3,1,0,0,0,24
131,4,4,4,1,0,0,1,24
132,5,4,4,1,0,0,0,25
133,5,3,5,1,0,0,0,25
134,5,3,5,0,0,0,0,25
135,4,4,4,1,0,0,0,26
136,5,4,4,1,0,1,0,26
137,5,4,4,1,0,1,0,26
138,5,4,4,0,0,0,0,26
139,4,5,4,0,0,0,0,26
140,5,5,4,0,0,0,0,26
141,5,5,3,0,1,0,0,26
142,5,5,3,0,0,1,0,27
143,5,5,3,0,0,1,0,27
144,5,5,2,0,1,0,0,27
145,5,5,2,0,0,1,0,27
146,5,5,1,1,0,1,0,28
147,4,5,2,1,0,0,0,28
148,5,5,2,1,0,1,0,28
149,5,5,1,1,0,1,0,28
150,5,5,1,1,0,1,0,29
151,5,5,1,1,0,2,0,29
152,4,5,1,2,0,2,0,29
153,5,5,1,1,0,2,0,29
154,5,5,1,1,0,2,0,29
155,5,5,0,1,1,2,0,29
156,5,5,0,1,1,2,0,29
157,5,5,0,2,0,3,0,29
158,5,5,0,2,0,3,0,29
159,5,5,0,2,0,2,0,29
160,5,5,0,1,1,2,0,29
161,4,5,0,1,0,3,0,29
162,5,5,0,0,1,3,0,29
163,5,5,0,0,1,3,0,29
164,5,5,0,0,1,3,0,30
165,4,5,1,0,2,2,0,30
166,5,5,1,0,1,3,0,30
167,5,5,1,0,1,3,0,30
168,4,5,2,0,1,2,1,30
169,5,5,1,0,0,3,1,30
170,5,5,1,0,0,3,0,31
171,5,4,1,1,0,3,0,31
172,5,4,1,1,0,4,0,32
173,4,5,1,1,0,4,0,32
174,5,5,1,0,0,4,0,32
175,5,5,1,0,0,4,0,32
176,5,4,1,1,0,3,0,32
177,4,5,1,0,1,3,0,32
178,5,5,1,0,0,4,0,32
179,4,5,2,0,0,3,0,33
180,5,5,2,0,1,3,0,33
181,5,5,2,0,1,3,0,33
182,5,5,2,0,1,3,0,34
183,5,5,2,0,0,4,0,34
184,5,5,2,0,0,3,0,34
185,4,5,3,0,0,4,0,34
186,5,5,2,0,0,3,0,35
187,5,5,2,0,0,3,0,35
188,5,5,2,0,0,3,0,35
189,5,5,2,0,0,3,0,35
190,4,5,2,1,0,3,0,35
